Time,pressure_20,pressure_30,pressure_110,pressure_70,pressure_60,pressure_90,pressure_100,pressure_40,pressure_50,pressure_80,pressure_150,pressure_140,pressure_170,pressure_130,pressure_160,pressure_120,pressure_55,pressure_75,pressure_115,tank_volume_65,tank_volume_165,tank_volume_265
18000,62.65985107421875,52.485748291015625,51.92146682739258,52.19013214111328,52.15589141845703,51.6874885559082,51.74977111816406,51.79740905761719,51.80168151855469,51.7127685546875,30.341407775878906,42.41817855834961,30.16532325744629,30.208036422729492,30.227720260620117,30.29088592529297,42.480709075927734,42.417266845703125,42.40765380859375,67.39610290527344,66.80169677734375,66.79656219482422
19800,62.32588195800781,52.331092834472656,51.81805419921875,52.099205017089844,52.10765075683594,51.624080657958984,51.728397369384766,51.676002502441406,51.71462631225586,51.7021484375,30.364274978637695,42.5518798828125,30.2066650390625,30.25590705871582,30.31138038635254,30.304838180541992,42.49629592895508,42.49546813964844,42.49524688720703,67.35045623779297,66.88743591308594,66.94532775878906
21600,61.38227462768555,51.87895965576172,51.32685852050781,51.57404708862305,51.890899658203125,51.015045166015625,51.34255599975586,50.89155578613281,51.10211181640625,51.29682540893555,30.010374069213867,42.32267761230469,29.73122787475586,29.87736701965332,30.151103973388672,29.884302139282227,41.936279296875,42.01862335205078,42.03847122192383,67.1664810180664,66.87503051757812,66.74842071533203
23400,66.66490936279297,53.5392951965332,52.49137878417969,52.78716278076172,51.68580627441406,51.437225341796875,51.666419982910156,51.83238983154297,51.840484619140625,51.44013214111328,30.112276077270508,42.1506233215332,29.822965621948242,29.93038558959961,29.959672927856445,30.224836349487305,42.28935241699219,42.14722442626953,42.12491226196289,66.90031433105469,66.52999877929688,66.53004455566406
25200,62.76427459716797,52.567203521728516,51.86507034301758,52.25579071044922,52.2633056640625,51.64338684082031,51.70463943481445,51.762977600097656,51.76564025878906,51.67170333862305,30.27370262145996,42.2913703918457,30.03878402709961,30.087387084960938,30.106868743896484,30.187074661254883,42.38829803466797,42.29212951660156,42.28095626831055,67.50560760498047,66.67949676513672,66.66327667236328
27000,65.8097152709961,53.67163848876953,52.90723419189453,53.10051727294922,52.12982177734375,52.05728530883789,52.181007385253906,52.5128059387207,52.500640869140625,51.99694061279297,30.632200241088867,42.517765045166016,30.269052505493164,30.293302536010742,30.28093910217285,30.697675704956055,42.87845993041992,42.56850051879883,42.52180862426758,67.34025573730469,66.7923583984375,66.88827514648438
28800,60.70912170410156,51.73612594604492,51.474117279052734,51.586360931396484,52.64842224121094,51.38604736328125,51.584381103515625,51.20301818847656,51.390480041503906,51.69111251831055,30.341848373413086,42.707115173339844,30.160202026367188,30.240917205810547,30.57662582397461,30.149314880371094,42.24909210205078,42.404022216796875,42.439762115478516,67.99607849121094,67.34834289550781,67.1269760131836
30600,61.526634216308594,51.75614929199219,51.409637451171875,51.58606719970703,51.57815933227539,51.28094482421875,51.35822677612305,51.32306671142578,51.358768463134766,51.352046966552734,30.01639175415039,42.22440719604492,29.888301849365234,29.915508270263672,29.954540252685547,29.94809341430664,42.17366027832031,42.17401885986328,42.17411422729492,66.81884002685547,66.52999877929688,66.63129425048828
32400,65.71695709228516,52.95976638793945,51.294639587402344,52.14742660522461,52.1419677734375,50.12038803100586,51.115482330322266,49.85301208496094,50.43623352050781,50.84059524536133,29.76772689819336,42.19998550415039,28.85256576538086,29.288494110107422,29.959278106689453,29.398107528686523,41.18946075439453,41.37125778198242,41.41560363769531,67.39740753173828,66.7701644897461,66.7488784790039
34200,63.69195556640625,51.28873062133789,44.436492919921875,48.13013458251953,51.2879638671875,43.54033660888672,44.196781158447266,44.358009338378906,44.54130172729492,44.321964263916016,22.466100692749023,34.01866149902344,20.74388313293457,21.208709716796875,21.676895141601562,21.62845230102539,34.06898498535156,33.81602478027344,33.761043548583984,66.76597595214844,66.53011322021484,66.52999877929688
36000,68.09561920166016,53.812049865722656,52.65842819213867,52.93147277832031,51.337154388427734,51.269508361816406,51.613216400146484,51.73773956298828,51.76129913330078,51.27779006958008,30.035585403442383,42.145931243896484,29.752717971801758,29.898256301879883,29.954896926879883,30.221647262573242,42.21586227416992,42.1151123046875,42.09507369995117,66.53004455566406,66.53011322021484,66.52999877929688
37800,61.83759689331055,52.09340286254883,51.195396423339844,51.643089294433594,52.09283447265625,50.88344955444336,51.16242218017578,50.876922607421875,51.02207565307617,51.114444732666016,29.78327751159668,41.94585037231445,29.473979949951172,29.648466110229492,29.873863220214844,29.68670082092285,41.76166915893555,41.76624298095703,41.76744842529297,67.37335968017578,66.58177947998047,66.52999877929688
39600,67.86200714111328,54.18696975708008,52.48651885986328,53.14375305175781,52.448062896728516,51.38467025756836,51.69854736328125,51.75244140625,51.796730041503906,51.483097076416016,30.141998291015625,42.15556335449219,29.672607421875,29.846797943115234,29.955047607421875,30.11363410949707,42.1966438293457,42.09990692138672,42.07948303222656,67.68284606933594,66.52999877929688,66.53932189941406
41400,64.75423431396484,53.33778381347656,51.9785041809082,52.6949462890625,52.695350646972656,51.45917510986328,51.656185150146484,51.64491653442383,51.68183898925781,51.562599182128906,30.176959991455078,42.18898391723633,29.787229537963867,29.915464401245117,30.013261795043945,30.057336807250977,42.21320343017578,42.14649200439453,42.13227844238281,67.93978118896484,66.59038543701172,66.56719970703125
43200,66.7210464477539,53.97746276855469,52.620243072509766,53.14401626586914,52.486900329589844,51.74973678588867,51.934383392333984,52.16573715209961,52.16936111450195,51.77097702026367,30.39131736755371,42.32630157470703,29.92840003967285,29.993925094604492,30.008296966552734,30.309532165527344,42.53055953979492,42.32765579223633,42.303916931152344,67.71886444091797,66.54059600830078,66.70957946777344
45000,62.622314453125,52.82539367675781,51.962371826171875,52.45014572143555,52.78076934814453,51.781654357910156,51.87251281738281,51.85299301147461,51.867652893066406,51.85095977783203,30.44268798828125,42.40896987915039,30.187461853027344,30.32211685180664,30.39849853515625,30.39803695678711,42.47755432128906,42.401737213134766,42.3883056640625,68.04335021972656,66.9908676147461,66.75858306884766
46800,62.03361129760742,52.26873779296875,51.581844329833984,51.97508239746094,52.21717071533203,51.40899658203125,51.599891662597656,51.47962951660156,51.60396194458008,51.612361907958984,30.273662567138672,42.65677261352539,30.002042770385742,30.041122436523438,30.150487899780273,30.073087692260742,42.432525634765625,42.47003936767578,42.47923278808594,67.47643280029297,66.72586822509766,67.15421295166016
48600,61.827030181884766,51.7182502746582,50.82166290283203,51.256656646728516,51.70905303955078,50.160560607910156,50.83586502075195,49.854705810546875,50.29709243774414,50.70805358886719,29.512319564819336,42.019325256347656,28.9917049407959,29.270021438598633,29.816917419433594,29.279830932617188,41.133544921875,41.355018615722656,41.4077033996582,66.9999008178711,66.64261627197266,66.53746795654297
50400,68.69526672363281,54.38628005981445,53.54894256591797,53.5427131652832,51.400821685791016,51.84334182739258,52.083980560302734,52.7480354309082,52.707645416259766,51.56590270996094,30.32209587097168,42.186222076416016,29.98694610595703,30.049753189086914,30.014469146728516,30.785337448120117,42.82861328125,42.29752731323242,42.2098503112793,66.53003692626953,66.53003692626953,66.53013610839844
52200,60.935306549072266,51.93311309814453,51.69721221923828,51.791053771972656,52.557804107666016,51.690025329589844,51.73870849609375,51.65924072265625,51.700836181640625,51.79867172241211,30.40292739868164,42.57724380493164,30.311538696289062,30.354347229003906,30.43845558166504,30.353126525878906,42.528987884521484,42.53056716918945,42.53097915649414,67.86827850341797,67.06648254394531,66.95992279052734
54000,61.12018585205078,51.53974914550781,50.98985290527344,51.2490348815918,51.54405975341797,50.60943603515625,51.053123474121094,50.45246887207031,50.772682189941406,50.99847412109375,29.765457153320312,42.427886962890625,29.44900131225586,29.55427360534668,29.904788970947266,29.55417823791504,41.63052749633789,41.89115905761719,41.95151901245117,66.82003784179688,66.57173919677734,67.0279769897461
55800,66.43623352050781,53.01115417480469,50.9339485168457,51.86724853515625,51.63083267211914,49.92378616333008,50.27445602416992,50.25959777832031,50.329254150390625,50.09600067138672,28.727094650268555,40.721160888671875,28.149951934814453,28.354440689086914,28.514564514160156,28.59535026550293,40.708736419677734,40.62966537475586,40.61193084716797,66.87109375,66.53011322021484,66.52999877929688
57600,67.87418365478516,53.90884780883789,52.72389221191406,53.0308723449707,51.6157112121582,51.421875,51.71002960205078,51.90378189086914,51.9132080078125,51.423255920410156,30.115083694458008,42.150169372558594,29.79983139038086,29.926542282104492,29.959930419921875,30.279434204101562,42.30424499511719,42.1454963684082,42.11969757080078,66.81917572021484,66.53011322021484,66.52999877929688
59400,62.579345703125,52.574127197265625,51.945804595947266,52.30533218383789,52.31277847290039,51.7803955078125,51.803497314453125,51.91294860839844,51.91059494018555,51.79023742675781,30.357662200927734,42.29904556274414,30.087207794189453,30.118635177612305,30.119539260864258,30.25660514831543,42.489933013916016,42.322444915771484,42.29933166503906,67.5542984008789,66.68163299560547,66.65684509277344
61200,65.66963195800781,53.79051971435547,53.202003479003906,53.294158935546875,52.22627258300781,52.3580322265625,52.43622970581055,52.89671325683594,52.85184097290039,52.20953369140625,30.849834442138672,42.64829635620117,30.45660400390625,30.485010147094727,30.439130783081055,30.983510971069336,43.19197082519531,42.765647888183594,42.68994903564453,67.42214965820312,66.92428588867188,66.99845123291016
63000,61.40288543701172,52.380409240722656,52.188533782958984,52.25843811035156,52.933692932128906,52.16656494140625,52.211647033691406,52.121185302734375,52.15576934814453,52.257442474365234,30.873886108398438,43.015377044677734,30.791229248046875,30.852373123168945,30.945104598999023,30.849756240844727,42.978824615478516,42.97890090942383,42.978919982910156,68.23614501953125,67.5927734375,67.39070892333984
64800,60.62948226928711,51.56434631347656,51.438636779785156,51.51433563232422,51.96677017211914,51.399391174316406,51.524436950683594,51.31549835205078,51.472312927246094,51.651824951171875,30.3251953125,43.0040397644043,30.21991539001465,30.22018814086914,30.39560890197754,30.11882781982422,42.398258209228516,42.67824172973633,42.739925384521484,67.25411224365234,67.00460052490234,67.57867431640625
66600,41.03001022338867,30.836729049682617,30.349241256713867,30.562870025634766,30.488048553466797,30.10038185119629,30.184534072875977,30.182231903076172,30.198509216308594,30.139846801757812,8.797588348388672,20.94365692138672,8.662513732910156,8.711223602294922,8.748586654663086,8.769966125488281,20.941144943237305,20.92215347290039,20.91790771484375,66.52999877929688,66.53013610839844,66.52999877929688
68400,55.20515823364258,38.690513610839844,35.26615524291992,36.76679611206055,36.2412109375,33.51805114746094,34.109169006347656,34.09299850463867,34.20734786987305,33.79526901245117,12.415295600891113,24.2846622467041,11.466476440429688,11.808635711669922,12.071090698242188,12.221269607543945,24.26701545715332,24.13361358642578,24.103788375854492,66.52999877929688,66.53013610839844,66.52999877929688
70200,56.56694030761719,40.22491455078125,36.88075637817383,38.346248626708984,37.83297348022461,35.17359161376953,35.75086212158203,35.73507308959961,35.846744537353516,35.44431686401367,14.0653715133667,25.942296981811523,13.138775825500488,13.472922325134277,13.729229927062988,13.875890731811523,25.92506217956543,25.794784545898438,25.765657424926758,66.52999877929688,66.53013610839844,66.52999877929688
72000,68.60603332519531,54.25956344604492,53.33329391479492,53.39198684692383,51.38557052612305,51.65789031982422,51.94561767578125,52.48304748535156,52.466087341308594,51.47062683105469,30.231969833374023,42.17051696777344,29.936267852783203,30.004287719726562,29.993228912353516,30.635881423950195,42.65321350097656,42.23395919799805,42.1732063293457,66.52999877929688,66.53013610839844,66.52999877929688
73800,61.59309005737305,52.382286071777344,51.78177261352539,52.07631301879883,52.48918151855469,51.72922134399414,51.773773193359375,51.79484939575195,51.805503845214844,51.79933166503906,30.39991569519043,42.48881530761719,30.257503509521484,30.32039451599121,30.36811065673828,30.352685928344727,42.52111053466797,42.48179626464844,42.474388122558594,67.7656021118164,66.95413208007812,66.85957336425781
75600,62.29281997680664,52.257476806640625,51.96635818481445,52.088993072509766,51.8026123046875,51.80155944824219,51.834312438964844,51.936866760253906,51.93714904785156,51.80229949951172,30.476896286010742,42.68344497680664,30.26468849182129,30.2477970123291,30.234216690063477,30.353364944458008,42.7147216796875,42.68349838256836,42.67964172363281,67.03167724609375,66.75082397460938,67.09596252441406
77400,60.28287124633789,51.35772705078125,51.41117858886719,51.382328033447266,52.102386474609375,51.34977722167969,51.416595458984375,51.22064208984375,51.30159378051758,51.4734001159668,30.125377655029297,42.34333801269531,30.14003562927246,30.216102600097656,30.485815048217773,30.109407424926758,42.205108642578125,42.230289459228516,42.23770523071289,67.41494750976562,67.28224182128906,66.73837280273438
79200,64.42512512207031,52.6687126159668,51.855712890625,52.14982604980469,51.64844512939453,51.21954345703125,51.47522735595703,51.32865524291992,51.41239929199219,51.35591125488281,30.075254440307617,42.26747512817383,29.816511154174805,29.947473526000977,30.068017959594727,30.067955017089844,42.137542724609375,42.13758087158203,42.13758850097656,66.88306427001953,66.6540756225586,66.66854095458984
81000,64.45523834228516,52.75606918334961,51.94211959838867,52.224517822265625,51.6953239440918,51.308387756347656,51.479736328125,51.50707244873047,51.530548095703125,51.353912353515625,30.022974014282227,42.146114349365234,29.80756187438965,29.899852752685547,29.954086303710938,30.046384811401367,42.160282135009766,42.11491775512695,42.105186462402344,66.9280776977539,66.53007507324219,66.53002166748047
82800,66.21478271484375,53.5914306640625,52.5346565246582,52.87278747558594,52.01195526123047,51.610713958740234,51.795677185058594,52.01543426513672,52.01580810546875,51.60981750488281,30.2498836517334,42.17441940307617,29.887378692626953,29.97057342529297,29.98023796081543,30.291410446166992,42.401268005371094,42.18401336669922,42.161128997802734,67.23506164550781,66.53575134277344,66.54640197753906
84600,62.706153869628906,52.60725402832031,51.75761413574219,52.245399475097656,52.46332931518555,51.501773834228516,51.658512115478516,51.56272888183594,51.617454528808594,51.616722106933594,30.26228904724121,42.38827133178711,30.028871536254883,30.13557243347168,30.239116668701172,30.20296859741211,42.32540512084961,42.31692886352539,42.314796447753906,67.71977233886719,66.83487701416016,66.77066802978516
86400,64.2244644165039,52.86044692993164,52.410804748535156,52.48228454589844,51.71933364868164,51.742332458496094,51.88684844970703,52.028480529785156,52.0285758972168,51.719703674316406,30.42200469970703,42.5489616394043,30.31097984313965,30.35628318786621,30.359392166137695,30.54999542236328,42.654964447021484,42.55229187011719,42.54133987426758,66.93000030517578,66.93000030517578,66.93000030517578
