Time,pressure_20,pressure_30,pressure_110,pressure_70,pressure_60,pressure_90,pressure_100,pressure_40,pressure_50,pressure_80,pressure_150,pressure_140,pressure_170,pressure_130,pressure_160,pressure_120,pressure_55,pressure_75,pressure_115,tank_volume_65,tank_volume_165,tank_volume_265
18000,60.52310562133789,51.4376220703125,51.324920654296875,51.381683349609375,51.63861846923828,51.35390090942383,51.37702178955078,51.37968444824219,51.42880630493164,51.45981979370117,30.110910415649414,42.5863151550293,30.020479202270508,29.996341705322266,30.01172637939453,29.985435485839844,42.333984375,42.463619232177734,42.491573333740234,66.90142059326172,66.57796478271484,67.08775329589844
19800,62.749298095703125,52.12471008300781,51.697288513183594,51.84326934814453,51.513729095458984,51.337345123291016,51.46593475341797,51.409889221191406,51.445823669433594,51.39262008666992,30.086177825927734,42.276824951171875,29.959186553955078,30.024269104003906,30.081098556518555,30.08940887451172,42.22187423706055,42.2204475402832,42.22007369995117,66.74881744384766,66.66018676757812,66.66744232177734
21600,63.404541015625,52.390262603759766,51.64686584472656,51.94970703125,51.751670837402344,51.18980407714844,51.377838134765625,51.27853012084961,51.340087890625,51.30773162841797,29.981918334960938,42.16268539428711,29.76906967163086,29.874496459960938,29.971046447753906,29.969221115112305,42.07142639160156,42.0699462890625,42.069549560546875,66.99136352539062,66.55735778808594,66.55045318603516
23400,66.56242370605469,53.91203689575195,52.952144622802734,53.214805603027344,52.1452522277832,51.961669921875,52.09453582763672,52.493656158447266,52.4747314453125,51.89199447631836,30.487110137939453,42.20964050292969,30.00044059753418,30.061840057373047,30.052831649780273,30.56154441833496,42.70576477050781,42.2849235534668,42.21913528442383,67.35564422607422,66.58619689941406,66.53770446777344
25200,63.62015151977539,52.9898796081543,51.844722747802734,52.50361633300781,52.750083923339844,51.431636810302734,51.77519226074219,51.46049118041992,51.65027618408203,51.74164581298828,30.416851043701172,42.62861633300781,29.98740005493164,30.165733337402344,30.41413116455078,30.231590270996094,42.37542724609375,42.38624954223633,42.389060974121094,68.01192474365234,67.03050994873047,67.05220031738281
27000,60.03594970703125,51.08604431152344,50.77806091308594,50.91712951660156,52.096168518066406,50.69921112060547,50.9151725769043,50.514644622802734,50.72807312011719,51.05139923095703,29.699420928955078,42.14371109008789,29.48044204711914,29.546520233154297,29.892850875854492,29.45015525817871,41.59152603149414,41.78802490234375,41.833072662353516,67.45507049560547,66.59901428222656,66.6253433227539
28800,70.8839340209961,55.58201217651367,53.730247497558594,54.31129455566406,52.78742599487305,52.06792068481445,52.40056610107422,52.77796936035156,52.778221130371094,52.064552307128906,30.681987762451172,42.34739685058594,30.038503646850586,30.218549728393555,30.240032196044922,30.79159164428711,42.77560806274414,42.36920928955078,42.32650375366211,67.99759674072266,66.8018569946289,66.68016815185547
30600,60.0120735168457,51.240386962890625,50.650482177734375,50.92131042480469,53.18701171875,50.49199295043945,50.919708251953125,50.12799835205078,50.5568733215332,51.19471740722656,29.834102630615234,42.57331085205078,29.412317276000977,29.534629821777344,30.221572875976562,29.333471298217773,41.43351745605469,41.84847640991211,41.943328857421875,68.65645599365234,67.04705810546875,67.17081451416016
32400,69.32594299316406,54.97660827636719,53.4193115234375,53.90138244628906,52.51554489135742,52.003238677978516,52.24168395996094,52.700706481933594,52.694549560546875,51.96989440917969,30.551685333251953,42.190162658691406,29.906509399414062,30.0032958984375,30.00326919555664,30.609729766845703,42.72124099731445,42.248146057128906,42.189449310302734,67.72428131103516,66.52999877929688,66.52999877929688
34200,63.98952865600586,53.22230529785156,51.646018981933594,52.516693115234375,53.10841369628906,51.04367446899414,51.627464294433594,50.95947265625,51.30733108520508,51.574676513671875,30.27621078491211,42.525779724121094,29.58152198791504,29.869537353515625,30.31000518798828,29.941940307617188,42.01926803588867,42.069522857666016,42.082191467285156,68.40019989013672,67.01041412353516,66.98294830322266
36000,65.6337890625,53.56449890136719,52.457271575927734,52.87689971923828,52.334991455078125,51.723876953125,51.854339599609375,52.081146240234375,52.0809326171875,51.72477340698242,30.314117431640625,42.168949127197266,29.898963928222656,29.971221923828125,29.97667694091797,30.279504776000977,42.44271469116211,42.190093994140625,42.162715911865234,67.56782531738281,66.52999877929688,66.52999877929688
37800,66.58993530273438,54.141868591308594,53.020286560058594,53.40930938720703,52.647056579589844,52.152793884277344,52.291404724121094,52.60166931152344,52.59697723388672,52.14183044433594,30.717422485351562,42.4970817565918,30.24321174621582,30.307010650634766,30.306997299194336,30.708110809326172,42.87489700317383,42.539756774902344,42.496971130371094,67.87271118164062,66.84632110595703,66.84835815429688
39600,60.7888069152832,51.860965728759766,51.510162353515625,51.662559509277344,52.9493408203125,51.451995849609375,51.65222930908203,51.280609130859375,51.473045349121094,51.783416748046875,30.412385940551758,42.77863311767578,30.172714233398438,30.243940353393555,30.55891227722168,30.17572784423828,42.32966995239258,42.4744758605957,42.50806427001953,68.31644439697266,67.25599670410156,67.2335433959961
41400,60.67987823486328,51.507911682128906,51.10464096069336,51.29977798461914,51.629920959472656,51.053138732910156,51.15080261230469,51.10187911987305,51.17449188232422,51.18641662597656,29.835006713867188,42.16181182861328,29.685373306274414,29.70087432861328,29.76889991760254,29.706401824951172,42.02127456665039,42.05015563964844,42.05713653564453,66.90279388427734,66.52999877929688,66.61824798583984
43200,67.93745422363281,54.42739486694336,53.22715759277344,53.56597137451172,52.32529830932617,52.01325988769531,52.23134231567383,52.576141357421875,52.573455810546875,51.982887268066406,30.611711502075195,42.40629196166992,30.144968032836914,30.23735809326172,30.23826789855957,30.70964241027832,42.7911262512207,42.44354248046875,42.403324127197266,67.53485870361328,66.7879409790039,66.75408935546875
45000,61.224185943603516,52.247344970703125,51.914852142333984,52.073394775390625,52.891746520996094,51.95902633666992,51.96128845214844,52.010066986083984,52.017845153808594,52.07588195800781,30.621639251708984,42.77687454223633,30.527626037597656,30.537837982177734,30.555587768554688,30.54576301574707,42.79844665527344,42.77487564086914,42.770748138427734,68.20101928710938,67.13043212890625,67.16087341308594
46800,59.987083435058594,50.98097229003906,50.803611755371094,50.89937210083008,51.82148361206055,50.63255310058594,50.92654800415039,50.35153579711914,50.66749954223633,51.10706329345703,29.802265167236328,42.607303619384766,29.740293502807617,29.816261291503906,30.36391830444336,29.553417205810547,41.588985443115234,42.01641845703125,42.112152099609375,67.16252899169922,67.19380950927734,67.16470336914062
48600,61.33328628540039,51.282615661621094,50.86138153076172,51.04596710205078,50.981327056884766,50.64634323120117,50.71905517578125,50.71706771850586,50.73114013671875,50.680442810058594,29.339035034179688,41.49134826660156,29.222320556640625,29.2644100189209,29.296693801879883,29.315168380737305,41.48917770385742,41.4727668762207,41.46909713745117,66.53010559082031,66.52999877929688,66.52999877929688
50400,69.17414093017578,54.40017318725586,53.33957290649414,53.450965881347656,51.381874084472656,51.56663513183594,51.90587615966797,52.394287109375,52.38787078857422,51.4257698059082,30.196104049682617,42.16321563720703,29.89734649658203,29.98423194885254,29.98295783996582,30.58788299560547,42.576995849609375,42.20579528808594,42.161502838134766,66.53010559082031,66.52999877929688,66.52999877929688
52200,60.605430603027344,51.62335205078125,51.35480499267578,51.46761703491211,52.408111572265625,51.330230712890625,51.44773864746094,51.230621337890625,51.33829116821289,51.52958679199219,30.153385162353516,42.40141296386719,29.98988151550293,30.04286003112793,30.224485397338867,30.018110275268555,42.19097137451172,42.2456169128418,42.25857162475586,67.73888397216797,66.89057159423828,66.80229187011719
54000,66.19041442871094,53.770267486572266,52.93161392211914,53.13939666748047,52.08018493652344,51.98772430419922,52.11341094970703,52.492088317871094,52.47248840332031,51.908111572265625,30.52315902709961,42.29263687133789,30.089588165283203,30.14661979675293,30.13632583618164,30.618267059326172,42.75688171386719,42.36542510986328,42.30333709716797,67.28836059570312,66.67264556884766,66.62452697753906
55800,61.38380813598633,52.25995635986328,51.85273361206055,52.060874938964844,52.67069625854492,51.806312561035156,51.8739013671875,51.826499938964844,51.87175750732422,51.91984939575195,30.537336349487305,42.729156494140625,30.40755271911621,30.448877334594727,30.51724624633789,30.459413528442383,42.67622375488281,42.676231384277344,42.67623519897461,67.97075653076172,67.1000747680664,67.11970520019531
57600,60.62961959838867,51.523834228515625,51.46935272216797,51.49761962890625,51.74308776855469,51.4344367980957,51.500640869140625,51.37494659423828,51.44557189941406,51.54499816894531,30.21122932434082,42.53202819824219,30.179950714111328,30.19571876525879,30.31193733215332,30.145845413208008,42.313270568847656,42.402740478515625,42.4228630065918,67.00926208496094,66.93479919433594,66.95817565917969
59400,44.27372741699219,34.09942626953125,33.62075424194336,33.83052062988281,33.75705337524414,33.37639617919922,33.45902633666992,33.456764221191406,33.47275161743164,33.4151496887207,12.073001861572266,24.21990203857422,11.940372467041016,11.988199234008789,12.024887084960938,12.045879364013672,24.217435836791992,24.198787689208984,24.194618225097656,66.5300064086914,66.52999877929688,66.52999877929688
61200,66.04800415039062,53.058292388916016,52.06485366821289,52.35099792480469,51.3126335144043,51.06977462768555,51.327884674072266,51.38108825683594,51.409332275390625,51.10137939453125,29.815288543701172,41.94459915161133,29.566360473632812,29.689899444580078,29.75302505493164,29.912837982177734,41.965885162353516,41.90480422973633,41.89176559448242,66.5300064086914,66.52999877929688,66.52999877929688
63000,65.11638641357422,53.25183868408203,52.51530456542969,52.71559143066406,51.88083267211914,51.748756408691406,51.856834411621094,52.15605926513672,52.143898010253906,51.698516845703125,30.318340301513672,42.1781005859375,29.959781646728516,29.998464584350586,29.991432189941406,30.373077392578125,42.53473663330078,42.229515075683594,42.182952880859375,67.09757232666016,66.52999877929688,66.52999877929688
64800,64.27043151855469,52.94173812866211,51.745025634765625,52.40024185180664,52.42390060424805,51.1638069152832,51.62150192260742,51.14629364013672,51.395992279052734,51.52573776245117,30.25745391845703,42.48112106323242,29.747201919555664,29.975894927978516,30.28588104248047,30.06047248840332,42.125144958496094,42.15294647216797,42.16002655029297,67.67373657226562,66.9441909790039,66.9112319946289
66600,62.94472122192383,52.37834548950195,51.71220016479492,52.00334548950195,51.889892578125,51.37743377685547,51.47312545776367,51.50822067260742,51.51946258544922,51.41275405883789,30.055646896362305,42.148284912109375,29.8621883392334,29.92070960998535,29.95479965209961,30.015443801879883,42.18860626220703,42.137718200683594,42.12797927856445,67.12983703613281,66.53009796142578,66.52999877929688
68400,66.72235870361328,53.821197509765625,52.85625457763672,53.105098724365234,51.94503402709961,51.7943229675293,51.97532653808594,52.30802536010742,52.30278396606445,51.7489128112793,30.391904830932617,42.255775451660156,29.99608039855957,30.05219078063965,30.05099868774414,30.488744735717773,42.61111068725586,42.295440673828125,42.25556564331055,67.15250396728516,66.58072662353516,66.62271118164062
70200,62.70159149169922,52.792572021484375,52.181640625,52.54225540161133,52.598812103271484,52.019989013671875,52.055511474609375,52.10963439941406,52.10953140258789,52.03437042236328,30.61445426940918,42.55149459838867,30.359495162963867,30.44981575012207,30.469329833984375,30.551979064941406,42.706153869628906,42.56608963012695,42.5500602722168,67.84295654296875,67.04512786865234,66.89373779296875
72000,60.659423828125,51.64237976074219,51.435970306396484,51.53995895385742,52.29848861694336,51.387325286865234,51.54003143310547,51.26657485961914,51.435123443603516,51.660499572753906,30.321346282958984,42.82188415527344,30.168121337890625,30.191675186157227,30.428590774536133,30.108051300048828,42.314083099365234,42.517276763916016,42.56311798095703,67.61592864990234,67.06938171386719,67.33309936523438
73800,26.020450592041016,15.867423057556152,15.398634910583496,15.604069709777832,15.53211784362793,15.159320831298828,15.24024486541748,15.238031387329102,15.253684997558594,15.197273254394531,-1.0,6.003086090087891,-1.0,-1.0,-1.0,-1.0,6.000667572021484,5.9824066162109375,5.978326797485352,66.52999877929688,66.53002166748047,66.52999877929688
75600,71.04186248779297,55.26728057861328,54.1937370300293,54.184871673583984,51.43241500854492,52.00421905517578,52.312095642089844,53.16621398925781,53.11394119262695,51.6461067199707,30.428544998168945,42.19780349731445,29.99689483642578,30.07767677307129,30.031984329223633,31.023775100708008,43.02522277832031,42.34156799316406,42.22858810424805,66.52999877929688,66.53002166748047,66.52999877929688
77400,60.816673278808594,51.851043701171875,51.55757141113281,51.679901123046875,52.721702575683594,51.52618408203125,51.65927505493164,51.41032409667969,51.53187561035156,51.748348236083984,30.369754791259766,42.622955322265625,30.189550399780273,30.251323699951172,30.460168838500977,30.22123908996582,42.38436508178711,42.446739196777344,42.46152114868164,68.06253814697266,67.14551544189453,67.02359771728516
79200,62.739315032958984,52.33500671386719,51.88899230957031,52.057247161865234,51.758201599121094,51.5880126953125,51.637237548828125,51.772178649902344,51.77149963378906,51.587371826171875,30.226072311401367,42.324195861816406,30.016712188720703,30.017324447631836,30.01304054260254,30.170700073242188,42.43701171875,42.33467483520508,42.32303237915039,66.99226379394531,66.5462875366211,66.708251953125
81000,64.47600555419922,52.92025375366211,52.128868103027344,52.40806579589844,52.03022766113281,51.4883918762207,51.72161102294922,51.562015533447266,51.616546630859375,51.57407760620117,30.26678466796875,42.32787322998047,30.034683227539062,30.230289459228516,30.357179641723633,30.357921600341797,42.271141052246094,42.25333023071289,42.24898147583008,67.26795959472656,66.99128723144531,66.696533203125
82800,60.055171966552734,51.10734558105469,50.758026123046875,50.91565704345703,51.90856170654297,50.79647445678711,50.88644027709961,50.814613342285156,50.94390869140625,51.072410583496094,29.663034439086914,42.22650146484375,29.439470291137695,29.43923568725586,29.544832229614258,29.41461753845215,41.820770263671875,41.98583984375,42.022987365722656,67.23990631103516,66.52999877929688,66.7791748046875
84600,70.80735778808594,55.76774597167969,54.47852325439453,54.69841384887695,52.508243560791016,52.678466796875,52.887577056884766,53.71533966064453,53.65149688720703,52.432273864746094,31.05552101135254,42.488563537597656,30.296459197998047,30.38653564453125,30.33690071105957,31.34080696105957,43.465702056884766,42.6735725402832,42.53862380981445,67.66478729248047,66.81143951416016,66.77535247802734
86400,64.04773712158203,52.725486755371094,52.218170166015625,52.350833892822266,51.70709991455078,51.64863967895508,51.80257797241211,51.81439208984375,51.832542419433594,51.665199279785156,30.375024795532227,42.54511260986328,30.24683952331543,30.31644630432129,30.353782653808594,30.436450958251953,42.54100799560547,42.516719818115234,42.5112419128418,66.93000030517578,66.93000030517578,66.93000030517578
