Time,pressure_20,pressure_30,pressure_110,pressure_70,pressure_60,pressure_90,pressure_100,pressure_40,pressure_50,pressure_80,pressure_150,pressure_140,pressure_170,pressure_130,pressure_160,pressure_120,pressure_55,pressure_75,pressure_115,tank_volume_65,tank_volume_165,tank_volume_265
37800,65.80411529541016,46.29359436035156,41.47737503051758,43.58796310424805,42.84874725341797,39.018733978271484,39.85011672973633,39.82737350463867,39.98820114135742,39.408634185791016,18.010784149169922,29.749013900756836,16.676307678222656,17.157541275024414,17.526674270629883,17.73789405822754,29.724193572998047,29.53656768798828,29.49462127685547,66.52999877929688,66.53002166748047,66.5301284790039
39600,72.72823333740234,55.59369659423828,54.026954650878906,54.237770080566406,51.4074592590332,51.566986083984375,52.070255279541016,52.662498474121094,52.66099166870117,51.42835235595703,30.23847198486328,42.16210174560547,29.835628509521484,29.98061752319336,29.98246192932129,30.747697830200195,42.63475799560547,42.194740295410156,42.147804260253906,66.52999877929688,66.53002166748047,66.5301284790039
41400,60.87370300292969,51.719200134277344,50.772056579589844,51.21449661254883,52.521568298339844,50.35625457763672,50.96529006958008,50.01100158691406,50.46354675292969,50.99858093261719,29.69346046447754,42.25737762451172,29.154518127441406,29.389408111572266,30.038681030273438,29.3699951171875,41.31153106689453,41.57021713256836,41.631248474121094,67.91117095947266,66.8872299194336,66.79169464111328
43200,64.2304916381836,51.87417221069336,46.59672164916992,49.54216384887695,51.78718185424805,45.79315185546875,46.34051513671875,46.38536071777344,46.539649963378906,46.388755798339844,24.672819137573242,36.351646423339844,23.2955322265625,23.67446517944336,24.048851013183594,24.023208618164062,36.36376190185547,36.17780685424805,36.13686752319336,67.18692016601562,66.52999877929688,66.52999877929688
45000,73.4858627319336,56.06578826904297,54.62152099609375,54.69172668457031,51.447566986083984,51.942325592041016,52.382835388183594,53.282928466796875,53.24863052368164,51.610389709472656,30.42791748046875,42.19017028808594,29.944612503051758,30.048702239990234,30.023494720458984,31.09210777282715,43.01408004760742,42.30634689331055,42.19960021972656,66.53002166748047,66.52999877929688,66.52999877929688
46800,61.30597686767578,52.242698669433594,51.84258270263672,52.0484619140625,52.834869384765625,51.82140350341797,51.856937408447266,51.8211784362793,51.844757080078125,51.92803955078125,30.506301879882812,42.611000061035156,30.37936019897461,30.443920135498047,30.506057739257812,30.458091735839844,42.60739517211914,42.59231185913086,42.58891296386719,68.14850616455078,67.10851287841797,66.98290252685547
48600,61.66933822631836,51.890506744384766,51.45904541015625,51.69695281982422,51.821231842041016,51.177513122558594,51.47199249267578,51.105857849121094,51.31464767456055,51.43307113647461,30.155080795288086,42.66564178466797,29.91042709350586,29.97446632385254,30.162416458129883,29.986934661865234,42.17059326171875,42.32182693481445,42.35711669921875,67.07518768310547,66.76515197753906,67.20796966552734
50400,62.22521209716797,51.90756607055664,51.669166564941406,51.707618713378906,51.305362701416016,51.316490173339844,51.393218994140625,51.46687316894531,51.466957092285156,51.305442810058594,29.9895076751709,42.14746856689453,29.93072509765625,29.954952239990234,29.956783294677734,30.056453704833984,42.20233154296875,42.148990631103516,42.14325714111328,66.52999877929688,66.52999877929688,66.52999877929688
52200,65.36483764648438,53.22549819946289,52.456295013427734,52.656768798828125,51.77336883544922,51.614593505859375,51.778446197509766,51.980167388916016,51.98002243041992,51.599632263183594,30.258914947509766,42.236961364746094,29.9921932220459,30.06256866455078,30.066368103027344,30.352577209472656,42.44513702392578,42.25102615356445,42.230369567871094,66.99053192138672,66.63179016113281,66.60205078125
54000,62.67827224731445,52.526695251464844,51.79646682739258,52.217994689941406,52.312355041503906,51.55569076538086,51.69920349121094,51.617679595947266,51.6717414855957,51.66468048095703,30.32137107849121,42.49681091308594,30.10601234436035,30.180706024169922,30.263931274414062,30.243118286132812,42.42124557495117,42.419612884521484,42.4191780090332,67.5610580444336,66.84123229980469,66.88851165771484
55800,62.42923355102539,52.29261779785156,51.79322052001953,52.020362854003906,51.981956481933594,51.5498161315918,51.629207611083984,51.62446594238281,51.636451721191406,51.582115173339844,30.23161506652832,42.33621597290039,30.090457916259766,30.154502868652344,30.194049835205078,30.216554641723633,42.35603332519531,42.323699951171875,42.31712341308594,67.2221908569336,66.77361297607422,66.71212768554688
57600,62.65367889404297,52.337562561035156,51.765960693359375,52.04023742675781,51.93355178833008,51.55366516113281,51.6419677734375,51.65053939819336,51.675750732421875,51.622962951660156,30.28510284423828,42.48126220703125,30.05624771118164,30.07164192199707,30.09797477722168,30.134368896484375,42.44490432739258,42.44050979614258,42.439361572265625,67.17340087890625,66.65726470947266,66.89326477050781
59400,62.15006637573242,52.04314041137695,51.375885009765625,51.72560119628906,51.9481086730957,50.93574142456055,51.313472747802734,50.78845977783203,51.0098876953125,51.22684097290039,29.95490074157715,42.14902877807617,29.611236572265625,29.834012985229492,30.1396541595459,29.86490821838379,41.804351806640625,41.85239028930664,41.864295959472656,67.21100616455078,66.92520904541016,66.53916931152344
61200,64.97882080078125,52.905426025390625,52.090675354003906,52.34028625488281,51.596229553222656,51.34104919433594,51.52120590209961,51.59267807006836,51.60807418823242,51.361446380615234,30.037626266479492,42.14685821533203,29.823909759521484,29.91501808166504,29.954954147338867,30.101314544677734,42.198585510253906,42.12920379638672,42.11564636230469,66.8215103149414,66.52999877929688,66.53012084960938
63000,63.99519348144531,52.66304016113281,51.612586975097656,52.09611892700195,52.03004455566406,51.07008361816406,51.36873245239258,51.166500091552734,51.300445556640625,51.30276870727539,29.985239028930664,42.17756652832031,29.638736724853516,29.803279876708984,29.982851028442383,29.910783767700195,42.00107955932617,42.00157165527344,42.001705169677734,67.27151489257812,66.58715057373047,66.57982635498047
64800,65.73079681396484,53.339046478271484,52.48025131225586,52.71354293823242,51.76914596557617,51.57590866088867,51.74827575683594,51.98130416870117,51.98088073730469,51.55892562866211,30.212461471557617,42.1623420715332,29.903980255126953,29.970794677734375,29.972970962524414,30.295902252197266,42.40150451660156,42.18033218383789,42.15646743774414,66.98521423339844,66.52999877929688,66.52999877929688
66600,63.11616897583008,52.73127746582031,52.04328918457031,52.37184524536133,52.330020904541016,51.762210845947266,51.8296012878418,51.90074157714844,51.9031867980957,51.786827087402344,30.39826011657715,42.42327880859375,30.173242568969727,30.22513771057129,30.243654251098633,30.336320877075195,42.52177429199219,42.42403030395508,42.412654876708984,67.57022857666016,66.81694793701172,66.7947769165039
68400,62.765541076660156,52.633514404296875,52.10898971557617,52.355369567871094,52.285160064697266,51.90303039550781,51.94612503051758,52.033939361572266,52.034786224365234,51.9199104309082,30.544065475463867,42.63987350463867,30.3513126373291,30.362468719482422,30.364925384521484,30.46185302734375,42.71676254272461,42.641475677490234,42.63323974609375,67.52510070800781,66.91717529296875,67.02386474609375
70200,62.19745635986328,52.46937942504883,52.14342498779297,52.3073616027832,52.30735778808594,51.9842529296875,52.03649139404297,52.00345230102539,52.00725173950195,51.9957389831543,30.644580841064453,42.67530059814453,30.48810386657715,30.606355667114258,30.649751663208008,30.657756805419922,42.72703170776367,42.67523193359375,42.66813659667969,67.5484848022461,67.24112701416016,67.02671813964844
72000,61.219600677490234,52.064613342285156,51.75050354003906,51.914520263671875,52.170623779296875,51.739898681640625,51.81404113769531,51.795204162597656,51.863616943359375,51.863304138183594,30.515426635742188,42.92354965209961,30.369735717773438,30.369844436645508,30.413349151611328,30.370534896850586,42.72186279296875,42.792694091796875,42.8089599609375,67.43602752685547,66.98497772216797,67.41100311279297
73800,61.24734878540039,51.675621032714844,51.597877502441406,51.59086608886719,51.58964538574219,51.34232711791992,51.49393844604492,51.25872039794922,51.33946228027344,51.424293518066406,30.136125564575195,42.312835693359375,30.082368850708008,30.227872848510742,30.38267707824707,30.231279373168945,42.1796760559082,42.202239990234375,42.207767486572266,66.83182525634766,67.11487579345703,66.69390869140625
75600,61.986331939697266,51.86334991455078,51.496238708496094,51.6429443359375,51.50787353515625,51.26593780517578,51.355499267578125,51.31914520263672,51.34730529785156,51.321739196777344,29.990781784057617,42.180843353271484,29.88189125061035,29.92699432373047,29.970603942871094,29.972394943237305,42.139774322509766,42.13835525512695,42.13798522949219,66.7471923828125,66.54715728759766,66.57139587402344
77400,66.36332702636719,53.97991180419922,53.310997009277344,53.39664840698242,52.08900451660156,52.289424896240234,52.37178039550781,52.95964050292969,52.89349365234375,52.08079147338867,30.716327667236328,42.38762664794922,30.21923828125,30.273935317993164,30.216623306274414,30.905982971191406,43.108985900878906,42.554107666015625,42.45365524291992,67.2721939086914,66.70679473876953,66.69786834716797
79200,62.12016296386719,52.81907272338867,52.07298278808594,52.41667175292969,52.91724395751953,51.918304443359375,52.07333755493164,51.97412872314453,52.05178451538086,52.07564163208008,30.727033615112305,42.909759521484375,30.513286590576172,30.604236602783203,30.73475456237793,30.62716293334961,42.81257247924805,42.812583923339844,42.81258773803711,68.20523071289062,67.35509490966797,67.29522705078125
81000,61.28364181518555,52.063358306884766,51.698997497558594,51.88934326171875,52.09434509277344,51.67781066894531,51.74970245361328,51.73688888549805,51.7902717590332,51.782527923583984,30.432878494262695,42.764434814453125,30.288143157958984,30.29132843017578,30.329940795898438,30.298725128173828,42.64260482788086,42.671817779541016,42.67879104614258,67.35345458984375,66.9012222290039,67.22319793701172
82800,61.796485900878906,51.89449691772461,51.77333068847656,51.777244567871094,51.59716796875,51.49918746948242,51.612247467041016,51.468231201171875,51.48835372924805,51.504112243652344,30.20273208618164,42.2698974609375,30.095178604125977,30.2917537689209,30.373777389526367,30.34333610534668,42.26195526123047,42.25027084350586,42.247581481933594,66.83541107177734,67.03652954101562,66.6214599609375
84600,62.41639709472656,52.22788619995117,51.856021881103516,52.00075149536133,51.749141693115234,51.62175750732422,51.66337585449219,51.77012252807617,51.77012634277344,51.622413635253906,30.275062561035156,42.42423629760742,30.092586517333984,30.09237289428711,30.089069366455078,30.20955467224121,42.49100875854492,42.42748260498047,42.420806884765625,66.98407745361328,66.62621307373047,66.81095886230469
86400,64.23390197753906,52.86842727661133,52.422630310058594,52.490386962890625,51.72038269042969,51.74893569946289,51.89252853393555,52.04071807861328,52.04071807861328,51.721500396728516,30.424955368041992,42.54929733276367,30.314001083374023,30.357946395874023,30.36012077331543,30.557199478149414,42.66243362426758,42.55413055419922,42.542724609375,66.93000030517578,66.93000030517578,66.93000030517578
