Time,pressure_30,pressure_70,pressure_60,pressure_90,pressure_40,pressure_50,pressure_140,pressure_55,tank_volume_65,tank_volume_165,tank_volume_265,sin_daytime,cos_daytime
27000,53.93903350830078,53.126129150390625,52.43358612060547,51.780662536621094,52.14813995361328,52.17735290527344,42.677330017089844,42.706722259521484,67.66490173339844,66.66844940185547,67.08645629882812,0.9238795042037964,-0.3826834261417389
28800,52.62031555175781,51.358131408691406,52.61908721923828,48.531517028808594,47.74181365966797,48.902679443359375,42.039398193359375,39.708778381347656,68.00334167480469,67.13129425048828,66.75091552734375,0.8660253882408142,-0.5
30600,53.355125427246094,52.68418502807617,51.34031677246094,51.37320327758789,51.87274932861328,51.873233795166016,42.15080261230469,42.328834533691406,66.52999877929688,66.52999877929688,66.52999877929688,0.7933533191680908,-0.6087614297866821
32400,54.149620056152344,53.2391242980957,52.182437896728516,51.648468017578125,52.06770324707031,52.08110046386719,42.29710006713867,42.45052719116211,67.40398406982422,66.7198486328125,66.6673583984375,0.7071067690849304,-0.7071067690849304
34200,54.13388442993164,53.23404312133789,52.67633056640625,51.73484802246094,52.079833984375,52.11268997192383,42.52199172973633,42.572601318359375,67.91240692138672,66.78021240234375,66.90847778320312,0.6087614297866821,-0.7933533191680908
36000,54.03403854370117,53.22145462036133,52.893348693847656,51.847434997558594,52.0987548828125,52.12346649169922,42.458526611328125,42.5551643371582,68.13268280029297,67.01839447021484,66.81269073486328,0.5,-0.8660253882408142
37800,53.892948150634766,53.14508056640625,52.97696304321289,51.9133186340332,52.20164108276367,52.236351013183594,42.77878189086914,42.790191650390625,68.21697235107422,66.84227752685547,67.17916107177734,0.3826834261417389,-0.9238795042037964
39600,53.510093688964844,52.895843505859375,52.95568084716797,51.5445556640625,51.59904098510742,51.74090576171875,42.53513717651367,42.35801696777344,68.20716857910156,67.21806335449219,66.91407012939453,0.258819043636322,-0.9659258127212524
41400,53.4188117980957,52.821624755859375,52.57473373413086,51.87248229980469,52.18724822998047,52.19227981567383,42.6322021484375,42.74269485473633,67.81348419189453,66.53279113769531,67.0286636352539,0.13052618503570557,-0.9914448857307434
43200,53.931060791015625,53.17227554321289,52.69512176513672,51.86063003540039,52.06272506713867,52.08982849121094,42.45988464355469,42.54253005981445,67.93228912353516,67.16846466064453,66.79997253417969,-3.2162452459154583e-16,-1.0
45000,53.48701858520508,52.878719329833984,52.87391662597656,51.76937484741211,51.941646575927734,52.01906204223633,42.81044387817383,42.695091247558594,68.11720275878906,66.82416534423828,67.25162506103516,-0.13052618503570557,-0.9914448857307434
46800,53.34674072265625,52.803802490234375,52.676979064941406,51.86134338378906,51.98870849609375,52.00135040283203,42.401329040527344,42.512577056884766,67.91702270507812,67.10543060302734,66.73098754882812,-0.258819043636322,-0.9659258127212524
48600,53.64396667480469,53.009212493896484,52.66048049926758,51.986148834228516,52.2880859375,52.30409240722656,42.83460998535156,42.88700866699219,67.89804077148438,66.80538177490234,67.23751068115234,-0.3826834261417389,-0.9238795042037964
50400,53.23799514770508,52.664710998535156,52.80915069580078,51.275821685791016,51.20484161376953,51.482784271240234,42.56256866455078,42.18159103393555,68.06861114501953,67.32156372070312,66.95106506347656,-0.5,-0.8660253882408142
52200,53.19883728027344,52.60865020751953,52.27811050415039,51.63638687133789,51.91044616699219,51.911834716796875,42.2188835144043,42.38978576660156,67.51553344726562,66.53004455566406,66.59873962402344,-0.6087614297866821,-0.7933533191680908
54000,54.347434997558594,53.54070281982422,52.47520065307617,52.102806091308594,52.61558532714844,52.610191345214844,42.402381896972656,42.82219314575195,67.6908950805664,66.8724365234375,66.72527313232422,-0.7071067690849304,-0.7071067690849304
55800,54.1604118347168,53.492332458496094,53.045753479003906,52.39105224609375,52.73444366455078,52.73443603515625,42.8861198425293,43.13011169433594,68.28086853027344,67.14044952392578,67.26494598388672,-0.7933533191680908,-0.6087614297866821
57600,52.6065788269043,52.42490768432617,53.21172332763672,52.187740325927734,52.13655090332031,52.18540954589844,43.03226852416992,42.97867202758789,68.52902221679688,67.60633850097656,67.40721893310547,-0.8660253882408142,-0.5
59400,51.65835189819336,51.588165283203125,52.13154602050781,51.46757507324219,51.39265823364258,51.54768371582031,43.03153991699219,42.46095275878906,67.42716979980469,67.02198028564453,67.59960174560547,-0.9238795042037964,-0.3826834261417389
61200,53.35599899291992,52.770172119140625,51.37696075439453,51.56999206542969,52.113040924072266,52.10765838623047,42.279258728027344,42.54592514038086,66.55062866210938,66.68476104736328,66.64783477783203,-0.9659258127212524,-0.258819043636322
63000,54.61420822143555,53.823089599609375,52.37278747558594,52.353824615478516,53.018165588378906,52.99317169189453,42.57260513305664,43.1443977355957,67.56513214111328,66.9133071899414,66.9046859741211,-0.9914448857307434,-0.13052618503570557
64800,53.55262756347656,53.192378997802734,53.17339324951172,52.5741081237793,52.74525833129883,52.74272918701172,43.046878814697266,43.26971435546875,68.41371154785156,67.4405288696289,67.39888763427734,-1.0,-1.8369701465288538e-16
66600,52.34016799926758,52.217105865478516,53.035552978515625,52.077064514160156,51.967735290527344,52.105369567871094,43.32038116455078,42.965824127197266,68.35694885253906,67.68115997314453,67.77938842773438,-0.9914448857307434,0.13052618503570557
68400,51.69593048095703,51.66484069824219,51.953269958496094,51.591270446777344,51.52307891845703,51.60638427734375,42.7386474609375,42.47723388671875,67.22395324707031,67.12599182128906,67.17659759521484,-0.9659258127212524,0.258819043636322
70200,52.571266174316406,52.15185546875,51.34172058105469,51.33574676513672,51.561763763427734,51.58052062988281,42.27999496459961,42.27573013305664,66.5549545288086,66.63919067382812,66.67205047607422,-0.9238795042037964,0.3826834261417389
72000,53.657958984375,53.052642822265625,51.94713592529297,51.92526626586914,52.421417236328125,52.403011322021484,42.27734375,42.71506118774414,67.15137481689453,66.68518829345703,66.6087417602539,-0.8660253882408142,0.5
73800,53.48956298828125,52.99966812133789,52.6425895690918,52.185855865478516,52.44571304321289,52.445152282714844,42.73200225830078,42.94114685058594,67.87812042236328,67.06204223632812,67.10641479492188,-0.7933533191680908,0.6087614297866821
75600,52.49127197265625,52.23467254638672,52.81324768066406,51.88801193237305,51.842857360839844,51.94837188720703,42.915771484375,42.763587951660156,68.11445617675781,67.42996215820312,67.30489349365234,-0.7071067690849304,0.7071067690849304
77400,51.6544303894043,51.59275817871094,51.877899169921875,51.563568115234375,51.59214782714844,51.633506774902344,42.692691802978516,42.51473617553711,67.14309692382812,66.7795639038086,67.16334533691406,-0.6087614297866821,0.7933533191680908
79200,52.39871597290039,52.16221618652344,51.378662109375,51.58616256713867,51.77210998535156,51.76761245727539,42.22190856933594,42.387359619140625,66.5792007446289,66.94116973876953,66.54472351074219,-0.5,0.8660253882408142
81000,52.45641326904297,52.131736755371094,52.104881286621094,51.576175689697266,51.69110107421875,51.750022888183594,42.62870788574219,42.539066314697266,67.34558868408203,66.68350982666016,67.08474731445312,-0.3826834261417389,0.9238795042037964
82800,52.00883102416992,51.80459213256836,51.977962493896484,51.379188537597656,51.331695556640625,51.38166427612305,42.18381118774414,42.133487701416016,67.23287200927734,66.8952407836914,66.54778289794922,-0.258819043636322,0.9659258127212524
84600,51.736209869384766,51.58051681518555,51.53923416137695,51.31944274902344,51.37126541137695,51.37701416015625,42.1465950012207,42.15866470336914,66.77923583984375,66.52999877929688,66.53009796142578,-0.13052618503570557,0.9914448857307434
86400,52.79204559326172,52.41529846191406,51.712013244628906,51.694828033447266,51.92146301269531,51.92704772949219,42.54634475708008,42.59752655029297,66.93000030517578,66.93000030517578,66.93000030517578,0.0,1.0
