Time,pressure_20,pressure_30,pressure_110,pressure_70,pressure_60,pressure_90,pressure_100,pressure_40,pressure_50,pressure_80,pressure_150,pressure_140,pressure_170,pressure_130,pressure_160,pressure_120,pressure_55,pressure_75,pressure_115,flow_b2,flow_b1,flow_b3,flow_78,flow_80,flow_178,pump_efficiency_b2,pump_efficiency_b1,pump_efficiency_b3,pump_energyconsumption_b2,pump_energyconsumption_b1,pump_energyconsumption_b3,tank_volume_65,tank_volume_165,tank_volume_265,sin_daytime,cos_daytime
18000,61.00432205200195,51.99980545043945,51.769073486328125,51.86022186279297,52.61903762817383,51.759422302246094,51.8115119934082,51.725711822509766,51.76988220214844,51.86860275268555,30.47616195678711,42.6546745300293,30.38506507873535,30.428409576416016,30.517091751098633,30.426315307617188,42.60097885131836,42.60382080078125,42.604557037353516,0.0,0.0,0.0,0.5961108803749084,0.41956907510757446,0.04512614756822586,0.0,0.0,0.0,0.0,0.0,0.0,67.92911529541016,67.1483154296875,67.03775787353516,0.9659258127212524,0.258819043636322
19800,60.34197235107422,51.25469207763672,51.13274383544922,51.20464324951172,51.60176467895508,51.088375091552734,51.20644760131836,51.01158905029297,51.1497802734375,51.30435562133789,29.975566864013672,42.55470657348633,29.873369216918945,29.875520706176758,30.03171730041504,29.803361892700195,42.05366516113281,42.2775993347168,42.327232360839844,0.0,0.04425087943673134,0.0,0.4541114270687103,0.2998456656932831,-0.7202425599098206,0.0,0.046627070754766464,0.0,0.0,0.4739956259727478,0.0,66.88410949707031,66.63735961914062,67.09363555908203,0.9914448857307434,0.13052618503570557
21600,68.21253967285156,54.43650817871094,53.30290222167969,53.56842041015625,52.170963287353516,51.952449798583984,52.20845031738281,52.50823974609375,52.506343841552734,51.91143798828125,30.564199447631836,42.326194763183594,30.125396728515625,30.311567306518555,30.323699951171875,30.779342651367188,42.709468841552734,42.36103057861328,42.321685791015625,1.121681571006775,0.0,1.1195001602172852,-0.42242294549942017,-0.10773523151874542,0.45367568731307983,0.5758562088012695,0.0,0.5762751698493958,1.093640685081482,0.0,1.0907204151153564,67.37393188476562,66.89524841308594,66.64437103271484,1.0,-1.6081226229577292e-16
23400,60.339569091796875,51.44227981567383,51.047515869140625,51.2320671081543,52.72350311279297,50.94844055175781,51.23121643066406,50.71565246582031,51.00345993041992,51.421627044677734,30.070049285888672,42.6605110168457,29.785171508789062,29.856412887573242,30.302001953125,29.7230224609375,41.877140045166016,42.167877197265625,42.23416519165039,0.0,0.0,0.0,0.9021495580673218,0.7156057953834534,-0.7368506789207458,0.0,0.0,0.0,0.0,0.0,0.0,68.11446380615234,67.02645111083984,67.20612335205078,0.9914448857307434,-0.13052618503570557
25200,68.5934829711914,54.716739654541016,53.58555603027344,53.83103942871094,52.188621520996094,52.19028091430664,52.36198425292969,52.97014236450195,52.93086242675781,52.037384033203125,30.645410537719727,42.22498321533203,30.0222110748291,30.0887451171875,30.059118270874023,30.814727783203125,42.95380401611328,42.351436614990234,42.25194549560547,1.114087462425232,0.0,1.1161952018737793,-0.5247051119804382,-0.4962930679321289,0.476714164018631,0.5780002474784851,0.0,0.5775952935218811,1.0879924297332764,0.0,1.0908149480819702,67.373291015625,66.55974578857422,66.53683471679688,0.9659258127212524,-0.258819043636322
27000,60.90462112426758,51.909019470214844,51.47896957397461,51.71431350708008,52.926612854003906,51.39138412475586,51.63790512084961,51.18415451049805,51.391910552978516,51.71684265136719,30.358163833618164,42.680419921875,30.06095314025879,30.15732192993164,30.470186233520508,30.13185691833496,42.24571228027344,42.36830139160156,42.39713668823242,0.0,0.1755693554878235,0.0,0.8200728893280029,0.6320365071296692,-0.44191160798072815,0.0,0.23764458298683167,0.0,0.0,0.3722623884677887,0.0,68.29312896728516,67.16413879394531,67.12712097167969,0.9238795042037964,-0.3826834261417389
28800,66.99315643310547,53.9625129699707,52.99361038208008,53.22957229614258,51.966068267822266,51.880699157714844,52.05101776123047,52.45335388183594,52.44054412841797,51.80646514892578,30.44287872314453,42.25484848022461,30.002212524414062,30.045442581176758,30.03595542907715,30.54914093017578,42.69377517700195,42.31334686279297,42.257747650146484,0.986355721950531,0.0,1.0365338325500488,-0.43162572383880615,-0.46560972929000854,0.23925156891345978,0.6004846096038818,0.0,0.590351939201355,0.9064732789993286,0.0,0.9689375758171082,67.16752624511719,66.54498291015625,66.61872863769531,0.8660253882408142,-0.5
30600,61.424530029296875,52.284454345703125,51.837982177734375,52.0617790222168,52.62922668457031,51.78404998779297,51.838645935058594,51.78740692138672,51.810245513916016,51.865577697753906,30.477693557739258,42.55009460449219,30.333507537841797,30.423789978027344,30.496585845947266,30.443815231323242,42.5535774230957,42.532432556152344,42.5278205871582,0.0,0.32391291856765747,0.0,0.5228232145309448,0.3497489392757416,0.232741579413414,0.0,0.44909942150115967,0.0,0.0,0.3663789629936218,0.0,67.9241943359375,67.11200714111328,66.91497039794922,0.7933533191680908,-0.6087614297866821
32400,61.819522857666016,52.015960693359375,51.6708984375,51.85130310058594,51.768089294433594,51.59246826171875,51.6630744934082,51.70612716674805,51.75068283081055,51.66789245605469,30.33420181274414,42.717247009277344,30.13261604309082,30.12929344177246,30.139976501464844,30.155391693115234,42.6052360534668,42.632869720458984,42.63949203491211,0.0,0.8524385690689087,0.0,-0.038419581949710846,-0.3012215793132782,-0.5744539499282837,0.0,0.6199719905853271,0.0,0.0,0.7027297616004944,0.0,67.00765228271484,66.68608093261719,67.20315551757812,0.7071067690849304,-0.7071067690849304
34200,62.22150802612305,51.96627426147461,51.358428955078125,51.67433547973633,51.820457458496094,50.84648895263672,51.286563873291016,50.640953063964844,50.9033317565918,51.16562271118164,29.938152313232422,42.16175842285156,29.57508659362793,29.822111129760742,30.17674446105957,29.847896575927734,41.7151985168457,41.79637908935547,41.81616973876953,0.0,0.9541578888893127,0.26311707496643066,0.2926208972930908,0.9483732581138611,-0.192038893699646,0.0,0.5986501574516296,0.36055609583854675,0.0,0.8196482062339783,0.3752809762954712,67.0792236328125,67.0028305053711,66.55915069580078,0.6087614297866821,-0.7933533191680908
36000,68.0068130493164,54.120872497558594,52.7806510925293,53.18710708618164,51.95842361450195,51.532867431640625,51.80210876464844,52.01958465576172,52.02674865722656,51.53738784790039,30.201295852661133,42.154911041259766,29.80462646484375,29.932435989379883,29.963985443115234,30.300697326660156,42.35295867919922,42.15427017211914,42.12629699707031,1.1541858911514282,0.0,1.1519477367401123,-0.34467706084251404,-0.1666163206100464,0.15411525964736938,0.5692792534828186,0.0,0.5697038173675537,1.1350473165512085,0.0,1.1320019960403442,67.17301177978516,66.52999877929688,66.52999877929688,0.5,-0.8660253882408142
37800,61.0172119140625,51.895381927490234,51.3946647644043,51.649478912353516,52.45392990112305,51.29826354980469,51.44862365722656,51.2598876953125,51.36199188232422,51.47761154174805,30.114715576171875,42.319480895996094,29.899574279785156,29.977258682250977,30.117647171020508,29.98531723022461,42.1755485534668,42.18935012817383,42.192832946777344,0.0,0.34370002150535583,0.0,0.6545163989067078,0.34897032380104065,-0.2208198457956314,0.0,0.4785829782485962,0.0,0.0,0.3625054955482483,0.0,67.77725219726562,66.73291015625,66.72083282470703,0.3826834261417389,-0.9238795042037964
39600,67.9807357788086,54.26422119140625,52.802913665771484,53.300567626953125,52.32386016845703,51.63697814941406,51.91386413574219,52.05220031738281,52.06982421875,51.667049407958984,30.327728271484375,42.27843475341797,29.910429000854492,30.070825576782227,30.13311195373535,30.38773536682129,42.42328643798828,42.26552200317383,42.23797607421875,1.1442344188690186,0.0,1.1438655853271484,-0.2532345950603485,-0.02821073681116104,0.20105843245983124,0.5711221098899841,0.0,0.5711923837661743,1.121218204498291,0.0,1.1207189559936523,67.54949951171875,66.708740234375,66.6478500366211,0.258819043636322,-0.9659258127212524
41400,59.98987579345703,51.126502990722656,50.67779541015625,50.88490295410156,52.58208084106445,50.5680046081543,50.88316345214844,50.305423736572266,50.62334442138672,51.09206008911133,29.735445022583008,42.34429168701172,29.4129695892334,29.497732162475586,29.996217727661133,29.353540420532227,41.495399475097656,41.80558395385742,41.87644958496094,0.0,0.0,0.0,0.9660586714744568,0.7720910310745239,-0.7536834478378296,0.0,0.0,0.0,0.0,0.0,0.0,67.99343872070312,66.74309539794922,66.89680480957031,0.13052618503570557,-0.9914448857307434
43200,68.28453826904297,54.53932189941406,53.048797607421875,53.55017852783203,52.47407531738281,51.83620834350586,52.061737060546875,52.40169143676758,52.401336669921875,51.83247375488281,30.42776107788086,42.17561721801758,29.874082565307617,29.979528427124023,29.985692977905273,30.449867248535156,42.55886459350586,42.2043342590332,42.16610336303711,1.1347835063934326,0.0,1.1345218420028687,-0.3016031086444855,-0.31086501479148865,0.29472675919532776,0.5734787583351135,0.0,0.5735287070274353,1.1121244430541992,0.0,1.1117712259292603,67.6942367553711,66.52999877929688,66.5300064086914,-3.2162452459154583e-16,-1.0
45000,60.938045501708984,52.0083122253418,51.629615783691406,51.789276123046875,52.88641357421875,51.647666931152344,51.67362594604492,51.66035461425781,51.690181732177734,51.79966354370117,30.33757972717285,42.51103210449219,30.229494094848633,30.262250900268555,30.320619583129883,30.265199661254883,42.48571014404297,42.482173919677734,42.481285095214844,0.0,0.0,0.0,0.708693265914917,0.18365618586540222,0.012888429686427116,0.0,0.0,0.0,0.0,0.0,0.0,68.22296142578125,66.90857696533203,66.89494323730469,-0.13052618503570557,-0.9914448857307434
46800,60.58610534667969,51.4945182800293,51.399696350097656,51.4452018737793,51.71516418457031,51.40912628173828,51.44141387939453,51.40724182128906,51.45097351074219,51.49249267578125,30.141904830932617,42.46764373779297,30.07369041442871,30.073362350463867,30.108644485473633,30.062602996826172,42.318233489990234,42.382469177246094,42.39680099487305,0.0,0.0,0.0,0.3447711765766144,0.023851945996284485,-0.42866092920303345,0.0,0.0,0.0,0.0,0.0,0.0,66.98058319091797,66.6849136352539,66.91090393066406,-0.258819043636322,-0.9659258127212524
48600,68.61334991455078,54.67454528808594,53.93455505371094,53.887840270996094,51.78321075439453,52.314048767089844,52.47697448730469,53.26559066772461,53.18701171875,51.95599365234375,30.667076110839844,42.37602996826172,30.226335525512695,30.324586868286133,30.265901565551758,31.160364151000977,43.2400016784668,42.566551208496094,42.44621276855469,1.099676251411438,0.0,1.092579960823059,-0.7751030921936035,-0.49282106757164,0.5212841629981995,0.5808138251304626,0.0,0.5821877121925354,1.0690128803253174,0.0,1.0596078634262085,66.90924072265625,66.76750183105469,66.67489624023438,-0.3826834261417389,-0.9238795042037964
50400,60.73138427734375,51.797481536865234,51.467254638671875,51.614173889160156,52.89837646484375,51.375938415527344,51.611915588378906,51.16932678222656,51.39942169189453,51.75434875488281,30.4011173248291,42.84648895263672,30.168014526367188,30.24710464477539,30.63157844543457,30.14116096496582,42.2617073059082,42.46659469604492,42.51365661621094,0.0,0.0,0.0,0.8310348391532898,0.7453703880310059,-0.536750853061676,0.0,0.0,0.0,0.0,0.0,0.0,68.2680435180664,67.36766052246094,67.32036590576172,-0.5,-0.8660253882408142
52200,67.08428192138672,53.777244567871094,52.721923828125,53.00400924682617,51.75410461425781,51.595703125,51.8251953125,52.08955001831055,52.091102600097656,51.59233093261719,30.26069450378418,42.29341506958008,29.933366775512695,29.996076583862305,30.002071380615234,30.35702896118164,42.48960494995117,42.29602813720703,42.274906158447266,1.0757920742034912,0.0,1.0524650812149048,-0.40442633628845215,-0.34672901034355164,0.004927291069179773,0.5827324390411377,0.0,0.5873406529426575,1.0201103687286377,0.0,0.9901606440544128,66.9599380493164,66.53927612304688,66.67739868164062,-0.6087614297866821,-0.7933533191680908
54000,60.334007263183594,51.36923599243164,51.09450149536133,51.20816421508789,52.31732940673828,51.00799560546875,51.203399658203125,50.824371337890625,51.00408935546875,51.30388259887695,29.9487247467041,42.2746467590332,29.760986328125,29.85011100769043,30.182323455810547,29.767288208007812,41.860435485839844,41.99264907836914,42.023353576660156,0.0,0.0,0.0,0.7663507461547852,0.8478145599365234,-0.26815107464790344,0.0,0.0,0.0,0.0,0.0,0.0,67.6689224243164,66.9615249633789,66.68350219726562,-0.7071067690849304,-0.7071067690849304
55800,67.85123443603516,54.186214447021484,52.80009078979492,53.25244140625,52.1955451965332,51.62339782714844,51.88079071044922,52.08081817626953,52.08795166015625,51.631309509277344,30.286136627197266,42.1983642578125,29.863130569458008,30.000972747802734,30.03741455078125,30.35460662841797,42.40346908569336,42.198116302490234,42.169918060302734,1.130626916885376,0.0,1.1282464265823364,-0.2895019054412842,-0.11196029931306839,0.2276265174150467,0.5734838247299194,0.0,0.573940098285675,1.1013104915618896,0.0,1.0981179475784302,67.41715240478516,66.60863494873047,66.56401824951172,-0.7933533191680908,-0.6087614297866821
57600,60.74260711669922,51.79261016845703,51.450809478759766,51.597999572753906,52.59489822387695,51.47502517700195,51.52228927612305,51.48288345336914,51.53553771972656,51.63306427001953,30.20702362060547,42.43794250488281,30.073970794677734,30.093975067138672,30.165918350219727,30.09387969970703,42.368370056152344,42.37425231933594,42.3757438659668,0.0,0.0,0.0,0.6813791990280151,0.08800981938838959,-0.2626764178276062,0.0,0.0,0.0,0.0,0.0,0.0,67.9246597290039,66.74497985839844,66.84587097167969,-0.8660253882408142,-0.5
59400,65.5975570678711,53.04501724243164,52.143043518066406,52.41505432128906,51.562374114990234,51.26551818847656,51.52595138549805,51.473514556884766,51.516170501708984,51.32200622558594,30.045696258544922,42.15947341918945,29.8043155670166,29.957460403442383,30.051929473876953,30.13103485107422,42.12812423706055,42.096012115478516,42.08853530883789,1.001566767692566,0.0,0.9489471912384033,-0.2659437358379364,0.2193969488143921,0.08633096516132355,0.5949340462684631,0.0,0.6057938933372498,0.9105284810066223,0.0,0.8472267985343933,66.78665161132812,66.6445541381836,66.5404281616211,-0.9238795042037964,-0.3826834261417389
61200,67.89254760742188,54.458030700683594,53.49440383911133,53.67046356201172,52.10822296142578,52.190185546875,52.34184265136719,52.93586349487305,52.88957977294922,52.021209716796875,30.6426944732666,42.24594497680664,30.056697845458984,30.145263671875,30.116933822631836,30.842144012451172,42.97050476074219,42.3825798034668,42.28255844116211,1.0445727109909058,0.0,1.0594288110733032,-0.5346522927284241,-0.4552011489868164,0.5182694792747498,0.590334415435791,0.0,0.5873963236808777,0.9890201687812805,0.0,1.0081034898757935,67.29093170166016,66.62870788574219,66.54571533203125,-0.9659258127212524,-0.258819043636322
63000,60.988731384277344,52.0287971496582,51.71464157104492,51.849037170410156,52.889312744140625,51.706451416015625,51.81834411621094,51.622642517089844,51.727264404296875,51.91242980957031,30.522409439086914,42.771873474121094,30.343143463134766,30.389869689941406,30.554649353027344,30.374067306518555,42.57733917236328,42.6239013671875,42.6350212097168,0.0,0.0,0.0,0.7179574966430664,0.4078720211982727,-0.30514398217201233,0.0,0.0,0.0,0.0,0.0,0.0,68.22820281982422,67.18305969238281,67.18745422363281,-0.9914448857307434,-0.13052618503570557
64800,60.68736267089844,51.54461669921875,51.38088607788086,51.467002868652344,51.70354080200195,51.340518951416016,51.42066192626953,51.31200408935547,51.37675476074219,51.436378479003906,30.099714279174805,42.38037109375,30.00950813293457,30.02718162536621,30.09939956665039,30.02685546875,42.232669830322266,42.277069091796875,42.287445068359375,0.22286109626293182,0.0,0.0,0.34934669733047485,0.17509865760803223,-0.3705364167690277,0.3062993884086609,0.0,0.0,0.3653748631477356,0.0,0.0,66.96958923339844,66.68634796142578,66.80961608886719,-1.0,-1.8369701465288538e-16
66600,66.8366928100586,53.57937240600586,52.44422912597656,52.794490814208984,51.77086639404297,51.396141052246094,51.67512130737305,51.708641052246094,51.744136810302734,51.44837951660156,30.149354934692383,42.257293701171875,29.859384536743164,30.00597381591797,30.086851119995117,30.237743377685547,42.27090835571289,42.20775604248047,42.194053649902344,1.0817310810089111,0.0,1.0729587078094482,-0.2968502342700958,0.06210620328783989,0.04580594226717949,0.5811167359352112,0.0,0.5828424096107483,1.0249626636505127,0.0,1.0136405229568481,66.9916000366211,66.66445922851562,66.6403579711914,-0.9914448857307434,0.13052618503570557
68400,63.875850677490234,52.94455337524414,52.10075378417969,52.47062301635742,52.27297592163086,51.698856353759766,51.77596664428711,51.92388153076172,51.92432403564453,51.71498107910156,30.316383361816406,42.31499099731445,30.010120391845703,30.040552139282227,30.045162200927734,30.222545623779297,42.4668083190918,42.32157897949219,42.30630111694336,0.5767929553985596,0.0,0.8254829049110413,-0.05950041115283966,-0.31427428126335144,0.06719351559877396,0.5796497464179993,0.0,0.6294325590133667,0.524692952632904,0.0,0.6915280818939209,67.51199340820312,66.58882141113281,66.69707489013672,-0.9659258127212524,0.258819043636322
70200,60.79439163208008,51.77043914794922,51.579219818115234,51.64986038208008,52.314964294433594,51.56004333496094,51.602317810058594,51.51606750488281,51.54846954345703,51.648719787597656,30.26434326171875,42.40499496459961,30.182456970214844,30.24138069152832,30.328458786010742,30.239643096923828,42.3709831237793,42.37098693847656,42.37098693847656,0.0,0.0,0.0,0.5547258853912354,0.46605849266052246,0.1522948145866394,0.0,0.0,0.0,0.0,0.0,0.0,67.61630249023438,66.97154998779297,66.7802734375,-0.9238795042037964,0.3826834261417389
72000,63.613128662109375,52.36583709716797,51.47698974609375,51.8902587890625,51.76742935180664,50.92542266845703,51.36094665527344,50.906455993652344,51.1506462097168,51.24036407470703,30.020639419555664,42.367408752441406,29.606054306030273,29.774188995361328,30.039243698120117,29.840286254882812,41.9498291015625,42.016685485839844,42.03311538696289,0.860253632068634,0.0,0.7582948803901672,0.059776827692985535,0.39212459325790405,-0.5936071276664734,0.6213399171829224,0.0,0.6441160440444946,0.7271767258644104,0.0,0.6183248162269592,67.00841522216797,66.66397094726562,66.85970306396484,-0.8660253882408142,0.5
73800,67.68266296386719,54.145870208740234,53.320281982421875,53.38496398925781,51.65956497192383,51.90578842163086,52.08734893798828,52.69325256347656,52.65253448486328,51.69053649902344,30.374977111816406,42.1923828125,29.996585845947266,30.051965713500977,30.017139434814453,30.7149658203125,42.81828308105469,42.30607223510742,42.22005081176758,1.071711778640747,0.0,1.0481089353561401,-0.6474660038948059,-0.4510280191898346,0.3751205503940582,0.5846073627471924,0.0,0.5892648696899414,1.0216249227523804,0.0,0.9912281632423401,66.8178939819336,66.52999877929688,66.53009796142578,-0.7933533191680908,0.6087614297866821
75600,61.05160140991211,52.05094528198242,51.79850387573242,51.90361022949219,52.64759826660156,51.80554962158203,51.82085037231445,51.80228805541992,51.818058013916016,51.90229415893555,30.481449127197266,42.618675231933594,30.40035057067871,30.43885040283203,30.48198699951172,30.442840576171875,42.616355895996094,42.60706329345703,42.6049690246582,0.0,0.0,0.0,0.5739941596984863,0.2507166862487793,0.1462964415550232,0.0,0.0,0.0,0.0,0.0,0.0,67.95293426513672,67.07926940917969,66.99458312988281,-0.7071067690849304,0.7071067690849304
77400,60.63224792480469,51.52579879760742,51.4583740234375,51.49769973754883,51.687744140625,51.45832824707031,51.499114990234375,51.44674301147461,51.506996154785156,51.55801010131836,30.22203826904297,42.68431854248047,30.16211700439453,30.154613494873047,30.197376251220703,30.123735427856445,42.40825271606445,42.544921875,42.57463073730469,0.0,0.0,0.0,0.2942183017730713,0.03539114445447922,-0.590988278388977,0.0,0.0,0.0,0.0,0.0,0.0,66.94669342041016,66.77394104003906,67.17572784423828,-0.6087614297866821,0.7933533191680908
79200,65.7966079711914,53.41586685180664,52.90607833862305,52.889888763427734,51.54633331298828,51.823944091796875,51.975521087646484,52.38109588623047,52.354156494140625,51.642799377441406,30.362390518188477,42.314849853515625,30.131086349487305,30.213661193847656,30.201948165893555,30.679224014282227,42.735748291015625,42.38921356201172,42.33159255981445,1.1082035303115845,0.0,0.6813256144523621,-0.5911403894424438,-0.26052483916282654,0.3618174195289612,0.5740103125572205,0.0,0.6170394420623779,1.047224521636963,0.0,0.5989378094673157,66.71733856201172,66.75509643554688,66.65555572509766,-0.5,0.8660253882408142
81000,61.037200927734375,52.00431442260742,51.807701110839844,51.892330169677734,52.462650299072266,51.82118225097656,51.84342575073242,51.82563018798828,51.8499641418457,51.90562057495117,30.513669967651367,42.71250534057617,30.44397735595703,30.457677841186523,30.494226455688477,30.45794677734375,42.68545150756836,42.68574905395508,42.685829162597656,0.0,0.0,0.0,0.5020378232002258,0.0726112425327301,-0.13596825301647186,0.0,0.0,0.0,0.0,0.0,0.0,67.7536392211914,67.07237243652344,67.10356903076172,-0.3826834261417389,0.9238795042037964
82800,60.510169982910156,51.39839172363281,51.361549377441406,51.38304901123047,51.60809326171875,51.306827545166016,51.39518737792969,51.224151611328125,51.31671142578125,51.44146728515625,30.122821807861328,42.50778579711914,30.125850677490234,30.148752212524414,30.315793991088867,30.06019401550293,42.1964225769043,42.330501556396484,42.36040496826172,0.0,0.0,0.0,0.3449517786502838,0.5531715154647827,-0.36240825057029724,0.0,0.0,0.0,0.0,0.0,0.0,66.87353515625,66.98394012451172,66.93521118164062,-0.258819043636322,0.9659258127212524
84600,64.76573944091797,52.876407623291016,52.16456985473633,52.36461639404297,51.64161682128906,51.436309814453125,51.618858337402344,51.649986267089844,51.665855407714844,51.452964782714844,30.139970779418945,42.23369216918945,29.95790672302246,30.072738647460938,30.122251510620117,30.2404842376709,42.27690505981445,42.21516036987305,42.20289993286133,1.1668881177902222,0.0,0.5553215146064758,-0.25832024216651917,0.10639770328998566,0.15280891954898834,0.5606831908226013,0.0,0.570051372051239,1.1119862794876099,0.0,0.5204970240592957,66.8667221069336,66.70259857177734,66.60892486572266,-0.13052618503570557,0.9914448857307434
