Time,pressure_20,pressure_30,pressure_70,pressure_40,pressure_80,pressure_160,pressure_120,pressure_115,tank_volume_65,tank_volume_165,tank_volume_265,sin_daytime,cos_daytime
36000,63.004730224609375,52.789329528808594,52.496768951416016,51.98097610473633,52.05939865112305,30.51408576965332,30.49439239501953,42.924461364746094,67.76140594482422,67.08048248291016,67.56358337402344,0.5,-0.8660253882408142
37800,64.21096801757812,52.98368453979492,52.52326202392578,51.67826843261719,51.75331497192383,30.597707748413086,30.568090438842773,42.38312530517578,67.52681732177734,67.27938079833984,66.82978820800781,0.3826834261417389,-0.9238795042037964
39600,64.36660766601562,52.846195220947266,52.23248291015625,50.84162902832031,51.29270553588867,29.960216522216797,29.686954498291016,42.0935173034668,67.57078552246094,66.5539321899414,67.1613998413086,0.258819043636322,-0.9659258127212524
41400,65.04823303222656,52.80057907104492,52.22103500366211,51.42682647705078,51.21178436279297,29.85201072692871,29.97831153869629,41.999725341796875,66.63044738769531,66.52999877929688,66.53003692626953,0.13052618503570557,-0.9914448857307434
43200,67.55306243896484,54.15031433105469,53.362918853759766,52.53749465942383,51.793846130371094,30.006345748901367,30.588987350463867,42.1956672668457,67.11527252197266,66.52999877929688,66.53003692626953,-3.2162452459154583e-16,-1.0
45000,65.59831237792969,53.76421356201172,53.11212158203125,52.296966552734375,52.044532775878906,30.452970504760742,30.640365600585938,42.591007232666016,67.95609283447266,67.0263900756836,66.97542572021484,-0.13052618503570557,-0.9914448857307434
46800,63.193603515625,53.067115783691406,52.70494079589844,52.0765266418457,52.081851959228516,30.552316665649414,30.55274200439453,42.812835693359375,68.14735412597656,67.12417602539062,67.265625,-0.258819043636322,-0.9659258127212524
48600,62.63359832763672,52.60619354248047,52.327789306640625,51.67782974243164,51.840553283691406,30.587352752685547,30.469682693481445,42.54771041870117,67.71715545654297,67.25032043457031,67.05998992919922,-0.3826834261417389,-0.9238795042037964
50400,64.06192016601562,53.06716537475586,52.69294357299805,52.41273880004883,52.00719451904297,30.159574508666992,30.532052993774414,42.713523864746094,67.2967300415039,66.59737396240234,67.09091186523438,-0.5,-0.8660253882408142
52200,64.46038055419922,53.38082504272461,52.95668029785156,52.33010482788086,52.19919967651367,30.843856811523438,30.947599411010742,42.688663482666016,67.8366470336914,67.43587493896484,67.01097869873047,-0.6087614297866821,-0.7933533191680908
54000,60.694820404052734,51.74108123779297,51.58277893066406,51.211524963378906,51.75531768798828,30.51971435546875,30.096803665161133,42.673221588134766,68.05583190917969,67.1739501953125,67.599609375,-0.7071067690849304,-0.7071067690849304
55800,61.38976287841797,51.6040153503418,51.45790100097656,51.05303955078125,51.22630310058594,29.953134536743164,29.85423469543457,42.0478630065918,66.70231628417969,66.55728149414062,66.62213897705078,-0.7933533191680908,-0.6087614297866821
57600,67.58658599853516,54.199710845947266,53.36968994140625,52.3718376159668,51.828880310058594,30.18585205078125,30.6142520904541,42.22492218017578,67.3841552734375,66.75483703613281,66.5523452758789,-0.8660253882408142,-0.5
59400,60.9594612121582,51.994537353515625,51.81461715698242,51.73740005493164,51.854095458984375,30.34684944152832,30.30181312561035,42.622764587402344,68.02879333496094,66.92254638671875,67.08889770507812,-0.9238795042037964,-0.3826834261417389
61200,62.58566665649414,52.15618133544922,51.91858673095703,51.44597625732422,51.490882873535156,30.308185577392578,30.283946990966797,42.268653869628906,66.91069793701172,66.9535140991211,66.7131118774414,-0.9659258127212524,-0.258819043636322
63000,65.20512390136719,53.06304168701172,52.421146392822266,51.48445510864258,51.47378158569336,30.074913024902344,30.090396881103516,42.232627868652344,67.1558609008789,66.65093231201172,66.76850891113281,-0.9914448857307434,-0.13052618503570557
64800,62.79218292236328,52.323219299316406,51.98384094238281,51.55923080444336,51.43983459472656,29.958101272583008,30.045608520507812,42.13930892944336,67.07498931884766,66.53014373779297,66.5300064086914,-1.0,-1.8369701465288538e-16
66600,66.15400695800781,53.437068939208984,52.70841979980469,51.728816986083984,51.501708984375,30.077945709228516,30.216089248657227,42.222015380859375,67.15440368652344,66.65328979492188,66.6596450805664,-0.9914448857307434,0.13052618503570557
68400,61.50920486450195,52.230010986328125,51.900028228759766,51.59069061279297,51.57988739013672,30.1196231842041,30.113391876220703,42.260337829589844,67.55506134033203,66.69998931884766,66.65138244628906,-0.9659258127212524,0.258819043636322
70200,66.04286193847656,53.45185089111328,52.836204528808594,52.17758560180664,51.657596588134766,30.060665130615234,30.42182731628418,42.444602966308594,66.86639404296875,66.5700912475586,66.83796691894531,-0.9238795042037964,0.3826834261417389
72000,61.67515182495117,52.380271911621094,52.126792907714844,51.800411224365234,51.8248405456543,30.508211135864258,30.471601486206055,42.39569091796875,67.6694107055664,67.1352767944336,66.73544311523438,-0.8660253882408142,0.5
73800,61.44140625,51.802330017089844,51.48257064819336,50.69697189331055,51.20641326904297,30.008577346801758,29.700950622558594,42.16351318359375,67.07831573486328,66.64547729492188,67.24162292480469,-0.7933533191680908,0.6087614297866821
75600,66.38658905029297,53.791786193847656,53.180580139160156,52.68840408325195,51.7966423034668,30.029478073120117,30.69162940979004,42.25553512573242,66.97307586669922,66.52999877929688,66.52999877929688,-0.7071067690849304,0.7071067690849304
77400,61.20283889770508,52.184486389160156,52.050865173339844,51.993934631347656,52.035030364990234,30.557186126708984,30.55620574951172,42.69635009765625,67.95960998535156,67.13484191894531,67.06275177001953,-0.6087614297866821,0.7933533191680908
79200,60.87881851196289,51.7507438659668,51.74431610107422,51.69654083251953,51.788936614990234,30.477540969848633,30.399311065673828,42.78832244873047,67.07559204101562,67.05790710449219,67.34339904785156,-0.5,0.8660253882408142
81000,60.29183578491211,51.12824630737305,50.953460693359375,50.25724792480469,50.8912353515625,30.074188232421875,29.491783142089844,41.779815673828125,66.7353744506836,66.92810821533203,66.70822143554688,-0.3826834261417389,0.9238795042037964
82800,66.8075180053711,53.66038513183594,53.00304412841797,52.36526870727539,51.48418426513672,29.996400833129883,30.567337036132812,42.186912536621094,66.53009796142578,66.52999877929688,66.53007507324219,-0.258819043636322,0.9659258127212524
84600,60.896793365478516,51.87017059326172,51.751224517822266,51.648353576660156,51.75181579589844,30.3662052154541,30.319067001342773,42.48441696166992,67.67276000976562,66.97300720214844,66.88239288330078,-0.13052618503570557,0.9914448857307434
86400,64.40962219238281,53.02046203613281,52.65148162841797,52.295345306396484,51.79948806762695,30.377979278564453,30.699262619018555,42.569332122802734,66.93000030517578,66.93000030517578,66.93000030517578,0.0,1.0
