Time,pressure_20,pressure_30,pressure_110,pressure_70,pressure_60,pressure_90,pressure_100,pressure_40,pressure_50,pressure_80,pressure_150,pressure_140,pressure_170,pressure_130,pressure_160,pressure_120,pressure_55,pressure_75,pressure_115,flow_b2,flow_b1,flow_b3,flow_78,flow_80,flow_178,pump_efficiency_b2,pump_efficiency_b1,pump_efficiency_b3,pump_energyconsumption_b2,pump_energyconsumption_b1,pump_energyconsumption_b3,tank_volume_65,tank_volume_165,tank_volume_265,sin_daytime,cos_daytime
18000,67.61266326904297,54.10002517700195,53.1458740234375,53.31952667236328,51.798545837402344,51.83446502685547,52.050559997558594,52.47713088989258,52.4653434753418,51.74561309814453,30.409591674804688,42.261619567871094,30.02505874633789,30.089738845825195,30.0842227935791,30.623844146728516,42.69994354248047,42.317222595214844,42.26304626464844,0.0,1.0682168006896973,1.0768393278121948,-0.5185443758964539,-0.34163278341293335,0.31323716044425964,0.0,0.5851696133613586,0.5834763050079346,0.0,1.0163081884384155,1.0274848937988281,66.98441314697266,66.62247467041016,66.61247253417969,0.9659258127212524,0.258819043636322
19800,60.965171813964844,51.96563720703125,51.7171516418457,51.82067108154297,52.58407974243164,51.72285842895508,51.76337814331055,51.70756912231445,51.74509048461914,51.8319091796875,30.42892074584961,42.61623764038086,30.337520599365234,30.368003845214844,30.434297561645508,30.367950439453125,42.573486328125,42.5744743347168,42.574737548828125,0.0,0.0,0.0,0.5928472876548767,0.2920134663581848,-0.013247821480035782,0.0,0.0,0.0,0.0,0.0,0.0,67.89344787597656,67.03852081298828,67.00033569335938,0.9914448857307434,0.13052618503570557
21600,60.85816955566406,51.53615188598633,51.14917755126953,51.321353912353516,51.5816650390625,50.905242919921875,51.21003723144531,50.79607009887695,51.02106475830078,51.185157775878906,29.915800094604492,42.448394775390625,29.701162338256836,29.771699905395508,30.034976959228516,29.766761779785156,41.87932205200195,42.06901168823242,42.11284637451172,0.0,0.6344711184501648,0.0,0.39360037446022034,0.48390698432922363,-0.7116634249687195,0.0,0.6069414615631104,0.0,0.0,0.5263538956642151,0.0,66.85415649414062,66.68290710449219,66.98392486572266,1.0,-1.6081226229577292e-16
23400,67.79078674316406,54.1068229675293,52.940834045410156,53.245506286621094,51.89347457885742,51.66869354248047,51.913047790527344,52.2352409362793,52.23477554321289,51.643985748291016,30.30031967163086,42.17533874511719,29.889223098754883,29.980756759643555,29.983739852905273,30.430192947387695,42.49711608886719,42.19807052612305,42.16722869873047,0.0,1.1091744899749756,1.1141759157180786,-0.41413331031799316,-0.2915501892566681,0.2285357415676117,0.0,0.5775021910667419,0.5765362977981567,0.0,1.07198166847229,1.0786194801330566,67.09778594970703,66.53160095214844,66.54086303710938,0.9914448857307434,-0.13052618503570557
25200,61.437416076660156,52.29100036621094,51.7393798828125,52.02024841308594,52.537254333496094,51.714900970458984,51.73972702026367,51.786766052246094,51.79314422607422,51.792449951171875,30.369457244873047,42.45307159423828,30.22689437866211,30.273950576782227,30.30744743347168,30.305395126342773,42.50364303588867,42.452117919921875,42.44417953491211,0.0,0.0,0.3764236271381378,0.47782859206199646,0.09022007137537003,0.19075767695903778,0.0,0.0,0.5012415647506714,0.0,0.0,0.38155868649482727,67.82378387451172,66.88665771484375,66.82384490966797,0.9659258127212524,-0.258819043636322
27000,61.197357177734375,51.78358459472656,51.56141662597656,51.6915283203125,51.741676330566406,51.48881912231445,51.57178497314453,51.51557159423828,51.578792572021484,51.58086395263672,30.24791717529297,42.59979248046875,30.152074813842773,30.15838623046875,30.20160675048828,30.165334701538086,42.43486404418945,42.487022399902344,42.499149322509766,0.0,0.5792372226715088,0.0,0.13448137044906616,-0.04337697476148605,-0.4911634624004364,0.0,0.5844386219978333,0.0,0.0,0.5016829371452332,0.0,66.98612213134766,66.77677917480469,67.06004333496094,0.9238795042037964,-0.3826834261417389
28800,67.27144622802734,53.975807189941406,53.205718994140625,53.26580810546875,51.725616455078125,51.86200714111328,52.083065032958984,52.490074157714844,52.47322082519531,51.72736358642578,30.42039680480957,42.277278900146484,30.096023559570312,30.259010314941406,30.25898551940918,30.77378273010254,42.72991180419922,42.34107208251953,42.28243637084961,0.0,1.0467166900634766,1.0248782634735107,-0.5771843194961548,-0.1692793369293213,0.44740620255470276,0.0,0.5888152122497559,0.5931756496429443,0.0,0.984907865524292,0.9572699069976807,66.89960479736328,66.82470703125,66.59712982177734,0.8660253882408142,-0.5
30600,61.607643127441406,52.416168212890625,51.78126525878906,52.0745964050293,52.61762619018555,51.66984176635742,51.81324005126953,51.717288970947266,51.805572509765625,51.84309005737305,30.48145294189453,42.725399017333984,30.270809173583984,30.33098030090332,30.446853637695312,30.346925735473633,42.60487365722656,42.611087799072266,42.612693786621094,0.0,0.0,0.5357785224914551,0.5168967843055725,0.1478361040353775,-0.3546608090400696,0.0,0.0,0.5664271116256714,0.0,0.0,0.48185649514198303,67.91143798828125,67.03085327148438,67.151123046875,0.7933533191680908,-0.6087614297866821
32400,62.31258010864258,52.02872848510742,51.50818634033203,51.763816833496094,51.761505126953125,51.15031433105469,51.43848419189453,51.079681396484375,51.24129104614258,51.35456085205078,30.090980529785156,42.31123352050781,29.823650360107422,29.968460083007812,30.168737411499023,30.004531860351562,42.052860260009766,42.08964920043945,42.098751068115234,0.0,0.8262516856193542,0.35503172874450684,0.12334153056144714,0.5968605875968933,-0.2165846824645996,0.0,0.6266502141952515,0.490189790725708,0.0,0.6790051460266113,0.37298282980918884,67.00529479980469,66.85081481933594,66.71196746826172,0.7071067690849304,-0.7071067690849304
34200,66.07691955566406,52.92215347290039,51.121437072753906,51.993385314941406,51.93211364746094,49.93886947631836,50.924678802490234,49.74342346191406,50.306976318359375,50.649009704589844,29.573341369628906,41.9911003112793,28.65386962890625,29.086917877197266,29.742706298828125,29.20528793334961,41.04066467285156,41.196624755859375,41.234893798828125,0.0,1.1636313199996948,1.1605324745178223,0.1943562626838684,0.8668267130851746,-0.7380099296569824,0.0,0.5638546347618103,0.5644453167915344,0.0,1.1239652633666992,1.119799017906189,67.18090057373047,66.53042602539062,66.53718566894531,0.6087614297866821,-0.7933533191680908
36000,66.65696716308594,52.897674560546875,50.900856018066406,51.74140930175781,51.29066848754883,49.797428131103516,50.15556716918945,50.15385055541992,50.22008514404297,49.952239990234375,28.600391387939453,40.60809326171875,28.04970359802246,28.2543888092041,28.405885696411133,28.511215209960938,40.60065460205078,40.519874572753906,40.50186538696289,0.0,1.1821554899215698,1.1913015842437744,-0.04835894703865051,0.0,0.0,0.0,0.5614551901817322,0.5597338080406189,0.0,1.1563605070114136,1.1688907146453857,66.52999877929688,66.52999877929688,66.52999877929688,0.5,-0.8660253882408142
37800,67.43871307373047,53.68049621582031,52.646484375,52.87605667114258,51.418785095214844,51.355384826660156,51.65117645263672,51.848323822021484,51.85652160644531,51.35340881347656,30.073665618896484,42.148414611816406,29.814674377441406,29.930736541748047,29.958677291870117,30.267810821533203,42.28902053833008,42.143829345703125,42.12053680419922,0.0,1.1238301992416382,1.1236605644226074,-0.4637434482574463,-0.11065225303173065,0.07641652971506119,0.0,0.5740330219268799,0.5740656852722168,0.0,1.087279200553894,1.0870531797409058,66.61477661132812,66.52999877929688,66.52999877929688,0.3826834261417389,-0.9238795042037964
39600,64.7889175415039,53.056636810302734,51.95188522338867,52.4151725769043,52.187835693359375,51.320072174072266,51.55690002441406,51.47492599487305,51.53685760498047,51.44849395751953,30.1126766204834,42.24082946777344,29.81367301940918,29.95587921142578,30.07624626159668,30.086402893066406,42.16925048828125,42.15145492553711,42.14707946777344,0.0,0.8563265204429626,0.8915725350379944,-0.016721412539482117,0.18816833198070526,0.020366504788398743,0.0,0.6241636276245117,0.6165478229522705,0.0,0.7332921624183655,0.7729048132896423,67.42774200439453,66.66475677490234,66.62461853027344,0.258819043636322,-0.9659258127212524
41400,66.63704681396484,53.71236038208008,52.24927520751953,52.82813262939453,52.326385498046875,51.331336975097656,51.62826156616211,51.59226989746094,51.65228271484375,51.45960235595703,30.123632431030273,42.207763671875,29.730371475219727,29.901897430419922,30.03067970275879,30.09964942932129,42.16904067993164,42.123069763183594,42.112388610839844,0.0,1.0575217008590698,1.0593618154525757,-0.09675480425357819,0.11269072443246841,0.03486155718564987,0.0,0.5855348110198975,0.5851696133613586,0.0,0.9916220903396606,0.9939674735069275,67.56396484375,66.61151885986328,66.59119415283203,0.13052618503570557,-0.9914448857307434
43200,66.1996078491211,53.90782928466797,52.85002899169922,53.21017074584961,52.416805267333984,52.0137939453125,52.114078521728516,52.51043701171875,52.491233825683594,51.977657318115234,30.517675399780273,42.19938278198242,29.976778030395508,30.022632598876953,30.01152801513672,30.500356674194336,42.7113037109375,42.27863693237305,42.21038818359375,0.0,0.9152073860168457,0.9128400087356567,-0.28219208121299744,-0.42891615629196167,0.38975396752357483,0.0,0.6138943433761597,0.6143937706947327,0.0,0.8133934140205383,0.8106300234794617,67.63926696777344,66.52999877929688,66.53369903564453,-3.2162452459154583e-16,-1.0
45000,60.97666549682617,52.015037536621094,51.70036315917969,51.83254623413086,52.8049430847168,51.70785140991211,51.767520904541016,51.680816650390625,51.73536682128906,51.85136413574219,30.43793296813965,42.63010787963867,30.310861587524414,30.349443435668945,30.44173240661621,30.348873138427734,42.56238555908203,42.566490173339844,42.567543029785156,0.0,0.0,0.0,0.6783038973808289,0.32599905133247375,-0.0723588615655899,0.0,0.0,0.0,0.0,0.0,0.0,68.13396453857422,67.05233764648438,67.01630401611328,-0.13052618503570557,-0.9914448857307434
46800,63.522239685058594,52.607730865478516,52.12371826171875,52.27730178833008,51.7222785949707,51.69011306762695,51.77354431152344,51.932533264160156,51.93287658691406,51.689430236816406,30.35826873779297,42.53252410888672,30.134239196777344,30.134246826171875,30.130638122558594,30.311758041381836,42.609901428222656,42.533756256103516,42.52528381347656,0.0,0.8435443043708801,0.4970419406890869,-0.2811259627342224,-0.4032037556171417,-0.16560932993888855,0.0,0.6248547434806824,0.5484973192214966,0.0,0.7080745100975037,0.4753009080886841,66.94485473632812,66.65533447265625,66.92670440673828,-0.258819043636322,-0.9659258127212524
48600,60.28184127807617,51.28015899658203,51.07920837402344,51.16505813598633,52.099788665771484,50.95317077636719,51.16559600830078,50.743106842041016,50.942626953125,51.264251708984375,29.927444458007812,42.311485290527344,29.801334381103516,29.905134201049805,30.30048370361328,29.77536964416504,41.80437088012695,41.98265838623047,42.02359390258789,0.0,0.0,0.0,0.7140411138534546,0.9881935119628906,-0.27564698457717896,0.0,0.0,0.0,0.0,0.0,0.0,67.43769073486328,67.1463623046875,66.72164916992188,-0.3826834261417389,-0.9238795042037964
50400,67.55416870117188,53.95537185668945,52.75949478149414,53.09838104248047,51.86191940307617,51.55392074584961,51.80597686767578,52.04966735839844,52.05210876464844,51.5528678894043,30.216333389282227,42.167442321777344,29.846710205078125,29.953638076782227,29.970779418945312,30.328046798706055,42.3880615234375,42.170074462890625,42.14535903930664,0.0,1.1072319746017456,1.1101337671279907,-0.3694743514060974,-0.22138848900794983,0.15159527957439423,0.0,0.5774486064910889,0.5768869519233704,0.0,1.0666289329528809,1.070465326309204,67.0730209350586,66.53002166748047,66.54295349121094,-0.5,-0.8660253882408142
52200,60.89079284667969,51.88675308227539,51.597835540771484,51.737918853759766,52.42369079589844,51.62752914428711,51.62715148925781,51.6768684387207,51.677734375,51.72113037109375,30.27428436279297,42.36513137817383,30.17277717590332,30.206708908081055,30.222448348999023,30.2220401763916,42.427696228027344,42.370887756347656,42.364444732666016,0.0,0.0,0.0,0.5333905816078186,0.05276653543114662,0.22842562198638916,0.0,0.0,0.0,0.0,0.0,0.0,67.7207260131836,66.79963684082031,66.73065948486328,-0.6087614297866821,-0.7933533191680908
54000,60.84150695800781,51.551029205322266,51.44813537597656,51.505088806152344,51.54115295410156,51.36244201660156,51.464664459228516,51.33673858642578,51.41827392578125,51.45504379272461,30.149627685546875,42.5418815612793,30.079479217529297,30.08650016784668,30.152360916137695,30.08614730834961,42.28522872924805,42.3871955871582,42.41022491455078,0.0,0.39590421319007874,0.04212549701333046,0.13562990725040436,0.13769075274467468,-0.5294457077980042,0.0,0.5099048018455505,0.04363817721605301,0.0,0.39084142446517944,0.4859347641468048,66.7856674194336,66.7353744506836,67.01350402832031,-0.7071067690849304,-0.7071067690849304
55800,67.61131286621094,54.13060760498047,53.318336486816406,53.38228988647461,51.706756591796875,51.919925689697266,52.11734390258789,52.664947509765625,52.63356018066406,51.73213195800781,30.423616409301758,42.27659225463867,30.080623626708984,30.148576736450195,30.12727165222168,30.76444435119629,42.834896087646484,42.370235443115234,42.294471740722656,0.0,1.039573311805725,1.070865273475647,-0.6322147250175476,-0.3719704747200012,0.37722599506378174,0.0,0.5908352136611938,0.584646463394165,0.0,0.9795536398887634,1.0197200775146484,66.8686294555664,66.65909576416016,66.61383819580078,-0.7933533191680908,-0.6087614297866821
57600,60.680049896240234,51.71623992919922,51.42572784423828,51.55192565917969,52.630062103271484,51.372413635253906,51.544639587402344,51.22315216064453,51.38893127441406,51.65504455566406,30.292194366455078,42.6371955871582,30.09218406677246,30.153738021850586,30.427345275878906,30.091859817504883,42.24580764770508,42.37360382080078,42.40320587158203,0.0,0.0,0.0,0.7486769556999207,0.6049045324325562,-0.43051382899284363,0.0,0.0,0.0,0.0,0.0,0.0,67.97693634033203,67.11209106445312,67.08092498779297,-0.8660253882408142,-0.5
59400,67.13720703125,53.968570709228516,53.04545593261719,53.23593521118164,51.85676956176758,51.859588623046875,52.04464340209961,52.45872116088867,52.4449577331543,51.7698974609375,30.425167083740234,42.258853912353516,30.018699645996094,30.068265914916992,30.058900833129883,30.584428787231445,42.699642181396484,42.318206787109375,42.262123107910156,0.0,0.9533482193946838,1.0999674797058105,-0.47731876373291016,-0.4310106039047241,0.2578239440917969,0.0,0.607506513595581,0.5780994296073914,0.0,0.8677931427955627,1.0521868467330933,67.05033874511719,66.57685089111328,66.61973571777344,-0.9238795042037964,-0.3826834261417389
61200,61.09847640991211,52.07959747314453,51.84452438354492,51.94814682006836,52.591957092285156,51.854942321777344,51.85832595825195,51.85858154296875,51.86229705810547,51.93167495727539,30.50837516784668,42.581790924072266,30.396808624267578,30.472618103027344,30.50837516784668,30.485837936401367,42.62405776977539,42.582820892333984,42.5783576965332,0.0,0.0,0.0,0.5237396955490112,0.22466543316841125,0.27931246161460876,0.0,0.0,0.0,0.0,0.0,0.0,67.88710021972656,67.10174560546875,66.9389877319336,-0.9659258127212524,-0.258819043636322
63000,59.84526062011719,50.83928298950195,50.649078369140625,50.75957489013672,51.63411331176758,50.50790786743164,50.78748321533203,50.271522521972656,50.58652877807617,50.992271423339844,29.68928337097168,42.636009216308594,29.59238052368164,29.62551498413086,30.09491729736328,29.380203247070312,41.53719711303711,42.01982498168945,42.12711715698242,0.0,0.0,0.0,0.7019212245941162,0.7381489872932434,-0.962043046951294,0.0,0.0,0.0,0.0,0.0,0.0,66.96895599365234,66.82814025878906,67.28483581542969,-0.9914448857307434,-0.13052618503570557
64800,67.56624603271484,53.906646728515625,52.754669189453125,53.060630798339844,51.75324630737305,51.51932144165039,51.777801513671875,52.017738342285156,52.020538330078125,51.51764678955078,30.184289932250977,42.15877914428711,29.843685150146484,29.95467758178711,29.97295379638672,30.327180862426758,42.36946487426758,42.16044235229492,42.136165618896484,0.0,1.0969841480255127,1.1315351724624634,-0.3967604339122772,-0.15565428137779236,0.1888447403907776,0.0,0.5794593691825867,0.5727871656417847,0.0,1.053269863128662,1.0990997552871704,66.96027374267578,66.54042053222656,66.5300521850586,-1.0,-1.8369701465288538e-16
66600,60.815711975097656,51.81431198120117,51.52384948730469,51.665283203125,52.357666015625,51.565101623535156,51.56561279296875,51.61634063720703,51.62099838256836,51.66543197631836,30.22513198852539,42.37992858886719,30.13936996459961,30.145578384399414,30.15662384033203,30.15394401550293,42.40609359741211,42.379791259765625,42.37601089477539,0.0,0.0,0.0,0.5389705300331116,-0.08144617080688477,0.008279676549136639,0.0,0.0,0.0,0.0,0.0,0.0,67.65581512451172,66.72997283935547,66.7638931274414,-0.9914448857307434,0.13052618503570557
68400,62.14320373535156,51.96664810180664,51.76896286010742,51.80935287475586,51.4810676574707,51.47597885131836,51.580936431884766,51.53725814819336,51.554195404052734,51.48106384277344,30.20659065246582,42.39015579223633,30.154455184936523,30.206052780151367,30.239486694335938,30.252321243286133,42.362213134765625,42.36075210571289,42.360374450683594,0.0,0.14658918976783752,0.8654044270515442,-0.2094120979309082,0.19745680689811707,0.004802653566002846,0.0,0.19444625079631805,0.6176753640174866,0.0,0.3872232139110565,0.71964430809021,66.71097564697266,66.82916259765625,66.77413940429688,-0.9659258127212524,0.258819043636322
70200,62.502994537353516,52.26150131225586,51.765830993652344,51.98695755004883,51.8391227722168,51.54583740234375,51.60209274291992,51.6788444519043,51.6845588684082,51.57027053833008,30.22093391418457,42.38866424560547,30.030147552490234,30.035175323486328,30.03925323486328,30.121740341186523,42.417625427246094,42.382835388183594,42.37630844116211,0.0,0.0,1.0815054178237915,-0.06134588271379471,-0.2825605273246765,-0.13965095579624176,0.0,0.0,0.5729376673698425,0.0,0.0,0.9749236702919006,67.07807922363281,66.58869934082031,66.78009033203125,-0.9238795042037964,0.3826834261417389
72000,60.63069534301758,51.55556869506836,51.462860107421875,51.48654556274414,51.905513763427734,51.422019958496094,51.463356018066406,51.36037063598633,51.38594055175781,51.47576904296875,30.12161636352539,42.24205780029297,30.050058364868164,30.145362854003906,30.25963020324707,30.131576538085938,42.215694427490234,42.215694427490234,42.215694427490234,0.0,0.0,0.0,0.4410507082939148,0.5692466497421265,0.23120559751987457,0.0,0.0,0.0,0.0,0.0,0.0,67.18562316894531,66.93280029296875,66.60717010498047,-0.8660253882408142,0.5
73800,64.67610931396484,53.06603240966797,52.45074462890625,52.6020393371582,51.842899322509766,51.74589157104492,51.873565673828125,52.06515884399414,52.06343078613281,51.72119140625,30.378034591674805,42.36663818359375,30.143808364868164,30.197921752929688,30.198331832885742,30.462299346923828,42.57546615600586,42.38716506958008,42.365230560302734,0.0,0.3421100974082947,1.2506742477416992,-0.3117552101612091,-0.18265599012374878,0.24433176219463348,0.0,0.464460551738739,0.5427622199058533,0.0,0.3930342495441437,1.2295548915863037,67.06181335449219,66.76248931884766,66.7297134399414,-0.7933533191680908,0.6087614297866821
75600,60.915557861328125,51.875003814697266,51.69443893432617,51.771568298339844,52.3182373046875,51.70294952392578,51.738853454589844,51.69387435913086,51.730247497558594,51.7933349609375,30.415369033813477,42.63323211669922,30.336898803710938,30.3512020111084,30.402982711791992,30.35004234313965,42.57773208618164,42.58612823486328,42.58819580078125,0.0,0.0,0.0,0.49728459119796753,0.12602534890174866,-0.20430368185043335,0.0,0.0,0.0,0.0,0.0,0.0,67.60832977294922,66.98493957519531,67.0322494506836,-0.7071067690849304,0.7071067690849304
77400,61.41701889038086,51.715885162353516,51.59166717529297,51.6314811706543,51.49803161621094,51.431907653808594,51.53105545043945,51.42472839355469,51.467926025390625,51.46883010864258,30.18781852722168,42.390560150146484,30.12407684326172,30.170652389526367,30.223310470581055,30.189245223999023,42.3129768371582,42.32518768310547,42.32819366455078,0.0,0.0,0.7531825304031372,-0.07396827638149261,0.31327542662620544,-0.10933828353881836,0.0,0.0,0.6417834162712097,0.0,0.0,0.5960818529129028,66.73656463623047,66.83146667480469,66.77928161621094,-0.6087614297866821,0.7933533191680908
79200,65.55055236816406,53.307403564453125,52.53587341308594,52.72942352294922,51.77195739746094,51.66368103027344,51.82910919189453,52.061439514160156,52.060890197753906,51.64276123046875,30.305622100830078,42.300689697265625,30.032398223876953,30.08254623413086,30.08302116394043,30.395793914794922,42.519927978515625,42.317447662353516,42.295589447021484,0.0,0.6466361880302429,1.158218264579773,-0.3562803268432617,-0.3065387010574341,0.11887811124324799,0.0,0.6042478680610657,0.5638743042945862,0.0,0.578402042388916,1.1101791858673096,66.98493957519531,66.62814331054688,66.67918395996094,-0.5,0.8660253882408142
81000,57.13066101074219,48.4366340637207,49.916019439697266,49.741695404052734,52.10300064086914,50.19369888305664,50.27762985229492,48.907066345214844,49.34559631347656,50.743682861328125,29.386720657348633,42.29931640625,29.768905639648438,29.865699768066406,30.08553123474121,29.366544723510742,40.406986236572266,41.3738899230957,41.587669372558594,-1.2378166913986206,0.0,0.0,1.3654488325119019,1.171806812286377,-0.7678497433662415,0.40712523460388184,0.0,0.0,1.4415868520736694,0.0,0.0,67.6095199584961,67.00144958496094,66.82637786865234,-0.3826834261417389,0.9238795042037964
82800,67.34483337402344,54.03062057495117,53.00101852416992,53.24807357788086,51.90948486328125,51.8023681640625,51.997535705566406,52.38946533203125,52.37995910644531,51.733848571777344,30.3762264251709,42.180145263671875,29.934309005737305,29.998409271240234,29.995023727416992,30.5074520111084,42.61094284057617,42.23286819458008,42.180755615234375,0.0,1.0202767848968506,1.0846503973007202,-0.4395584464073181,-0.35734859108924866,0.3180351257324219,0.0,0.5942274332046509,0.5814653038978577,0.0,0.952278196811676,1.0345808267593384,67.10962677001953,66.52999877929688,66.5300521850586,-0.258819043636322,0.9659258127212524
84600,64.54288482666016,53.2169075012207,53.42296600341797,52.671356201171875,52.614776611328125,52.4881477355957,52.394805908203125,52.33407211303711,52.25679397583008,52.14544677734375,30.801433563232422,42.60563278198242,30.42327308654785,30.505224227905273,30.443029403686523,30.828170776367188,42.80023193359375,42.586544036865234,42.5472297668457,-0.03881516307592392,0.0,0.0,0.7715010046958923,0.12142611294984818,-0.025734221562743187,0.0353127121925354,0.0,0.0,0.5853673219680786,0.0,0.0,67.88020324707031,66.9651870727539,66.92385864257812,-0.13052618503570557,0.9914448857307434
