Time,pressure_20,pressure_30,pressure_110,pressure_70,pressure_60,pressure_90,pressure_100,pressure_40,pressure_50,pressure_80,pressure_150,pressure_140,pressure_170,pressure_130,pressure_160,pressure_120,pressure_55,pressure_75,pressure_115,tank_volume_65,tank_volume_165,tank_volume_265,sin_daytime,cos_daytime
18000,64.91355895996094,53.438743591308594,52.53305435180664,52.90718078613281,52.47212600708008,52.036399841308594,52.154197692871094,52.30187225341797,52.31122589111328,52.06998062133789,30.722145080566406,42.868534088134766,30.377166748046875,30.38894271850586,30.395462036132812,30.571868896484375,42.92816925048828,42.859256744384766,42.8463020324707,67.70655822753906,66.92185974121094,67.265869140625,0.9659258127212524,0.258819043636322
19800,60.546749114990234,51.58806228637695,51.314205169677734,51.430843353271484,52.61130142211914,51.188812255859375,51.43056106567383,50.95814514160156,51.18499755859375,51.54966735839844,30.20646858215332,42.609371185302734,30.021413803100586,30.128982543945312,30.556053161621094,30.001358032226562,42.045494079589844,42.239532470703125,42.284202575683594,67.97274017333984,67.40401458740234,67.02869415283203,0.9914448857307434,0.13052618503570557
21600,66.61315155029297,53.69474411010742,52.71446990966797,52.976173400878906,51.85470199584961,51.66472244262695,51.86527633666992,52.140708923339844,52.14031219482422,51.6446647644043,30.30141258239746,42.23800277709961,29.952590942382812,30.018892288208008,30.020360946655273,30.395715713500977,42.50467300415039,42.257232666015625,42.230716705322266,67.06514739990234,66.56087493896484,66.61405944824219,1.0,-1.6081226229577292e-16
23400,66.8676986694336,54.1004638671875,52.97479248046875,53.33570098876953,52.49555587768555,51.99230194091797,52.19088363647461,52.38919448852539,52.389442443847656,51.99158477783203,30.619579315185547,42.45506286621094,30.223438262939453,30.367568969726562,30.389612197875977,30.699621200561523,42.717567443847656,42.46824645996094,42.44214630126953,67.72078704833984,66.96324920654297,66.79341125488281,0.9914448857307434,-0.13052618503570557
25200,65.09074401855469,53.80707931518555,52.854042053222656,53.25946044921875,52.935028076171875,52.37089157104492,52.44209289550781,52.677955627441406,52.67622756958008,52.37434005737305,30.94769287109375,42.87362289428711,30.53577423095703,30.54783821105957,30.546056747436523,30.822019577026367,43.12519073486328,42.89930725097656,42.872474670410156,68.17157745361328,67.0566635131836,67.25446319580078,0.9659258127212524,-0.258819043636322
27000,64.28006744384766,53.726158142089844,53.11476135253906,53.35638427734375,53.13990783691406,52.74082946777344,52.7760009765625,52.96031188964844,52.94601821899414,52.73202133178711,31.28068733215332,43.061405181884766,30.917015075683594,31.04537010192871,31.046998977661133,31.283361434936523,43.40591049194336,43.12071990966797,43.07374954223633,68.37725067138672,67.61642456054688,67.36349487304688,0.9238795042037964,-0.3826834261417389
28800,62.255897521972656,53.07642364501953,52.52477264404297,52.78126525878906,53.2672004699707,52.42652893066406,52.56666564941406,52.470054626464844,52.56517791748047,52.60131072998047,31.24491310119629,43.545711517333984,31.048696517944336,31.090993881225586,31.198396682739258,31.101604461669922,43.391841888427734,43.412471771240234,43.41759490966797,68.5560302734375,67.77833557128906,67.99564361572266,0.8660253882408142,-0.5
30600,61.284366607666016,52.13811111450195,51.904083251953125,52.00706100463867,52.40754318237305,51.72324752807617,51.95973587036133,51.55787658691406,51.73759078979492,51.95930480957031,30.65591812133789,43.01579666137695,30.506423950195312,30.60251808166504,30.89666175842285,30.566608428955078,42.59385299682617,42.727943420410156,42.759098052978516,67.6961898803711,67.65550231933594,67.43339538574219,0.7933533191680908,-0.6087614297866821
32400,66.33189392089844,53.12737274169922,51.87384796142578,52.35792541503906,51.6042366027832,50.87339782714844,51.444366455078125,50.988525390625,51.25445556640625,51.21228790283203,30.087068557739258,42.505393981933594,29.59184455871582,29.8026065826416,30.082630157470703,29.95933723449707,42.019710540771484,42.085601806640625,42.10195541381836,66.8381118774414,66.68024444580078,67.04267883300781,0.7071067690849304,-0.7071067690849304
34200,65.33621215820312,52.263980865478516,49.37493896484375,51.05299377441406,51.361080169677734,48.496768951416016,48.91518783569336,48.815032958984375,48.918052673339844,48.76931381225586,27.321094512939453,39.21115493774414,26.49271011352539,26.747987747192383,26.98041343688965,26.998931884765625,39.17476272583008,39.082576751708984,39.0616340637207,66.6289291381836,66.52999877929688,66.52999877929688,0.6087614297866821,-0.7933533191680908
36000,66.88883972167969,53.068603515625,51.31367492675781,51.99391555786133,51.29480743408203,50.17805480957031,50.5186653137207,50.53386306762695,50.591033935546875,50.301673889160156,28.965436935424805,41.00565719604492,28.489316940307617,28.67906379699707,28.80868148803711,28.938472747802734,41.00608825683594,40.92845916748047,40.91127395629883,66.52999877929688,66.52999877929688,66.52999877929688,0.5,-0.8660253882408142
37800,65.79776763916016,52.39042663574219,49.00938034057617,50.99109649658203,51.49591064453125,48.0579833984375,48.53144836425781,48.42048263549805,48.54009246826172,48.38533020019531,26.903518676757812,38.74171447753906,25.93803596496582,26.230613708496094,26.500905990600586,26.513694763183594,38.70170593261719,38.594139099121094,38.569732666015625,66.77587890625,66.52999877929688,66.52999877929688,0.3826834261417389,-0.9238795042037964
39600,67.93380737304688,53.902435302734375,52.932769775390625,53.07086944580078,51.359619140625,51.43389129638672,51.749427795410156,52.09541320800781,52.09515380859375,51.365726470947266,30.117929458618164,42.154415130615234,29.874034881591797,29.9666748046875,29.969324111938477,30.420299530029297,42.42344284057617,42.16962432861328,42.14291000366211,66.52999877929688,66.52999877929688,66.52999877929688,0.258819043636322,-0.9659258127212524
41400,68.14737701416016,54.56315231323242,53.37675857543945,53.694984436035156,52.36673355102539,52.12085723876953,52.32258605957031,52.73350524902344,52.7234001159668,52.0610466003418,30.674657821655273,42.38542175292969,30.15385627746582,30.24424934387207,30.243144989013672,30.789098739624023,42.872962951660156,42.4451904296875,42.38613510131836,67.57135009765625,66.78572845458984,66.71501159667969,0.13052618503570557,-0.9914448857307434
43200,65.82238006591797,53.93696594238281,52.609859466552734,53.20789337158203,53.05372619628906,51.969879150390625,52.20072555541992,52.182403564453125,52.23326110839844,52.091758728027344,30.74013328552246,42.835716247558594,30.369449615478516,30.49382781982422,30.59974479675293,30.64191246032715,42.80476379394531,42.765567779541016,42.756492614746094,68.29389190673828,67.17529296875,67.22187042236328,-3.2162452459154583e-16,-1.0
45000,64.5389175415039,53.466796875,52.26551818847656,52.931312561035156,53.00346374511719,51.773189544677734,52.04310989379883,51.860294342041016,51.95890426635742,51.955257415771484,30.6174259185791,42.74916458129883,30.27235221862793,30.440467834472656,30.60433006286621,30.554903030395508,42.61789321899414,42.613922119140625,42.61288070678711,68.2538833618164,67.21331787109375,67.13311767578125,-0.13052618503570557,-0.9914448857307434
46800,65.64640045166016,53.638946533203125,52.335792541503906,52.92111587524414,52.6409912109375,51.73542022705078,51.95953369140625,51.97527313232422,52.03422164916992,51.88067626953125,30.541786193847656,42.72734069824219,30.113819122314453,30.184181213378906,30.266613006591797,30.330883026123047,42.65779495239258,42.63814163208008,42.63333511352539,67.88050842285156,66.82649230957031,67.14502716064453,-0.258819043636322,-0.9659258127212524
48600,67.01005554199219,54.38862991333008,53.357749938964844,53.659244537353516,52.732757568359375,52.36605453491211,52.5050048828125,52.841827392578125,52.82569122314453,52.314971923828125,30.878515243530273,42.477474212646484,30.313827514648438,30.52188491821289,30.524837493896484,30.9910831451416,43.00151443481445,42.55357360839844,42.48499298095703,67.95169067382812,67.08929443359375,66.7537841796875,-0.3826834261417389,-0.9238795042037964
50400,64.9923095703125,53.83930206298828,52.646400451660156,53.26332473754883,53.25531005859375,52.22527313232422,52.39457702636719,52.41488265991211,52.454376220703125,52.33648681640625,30.966527938842773,43.093589782714844,30.604055404663086,30.671899795532227,30.743162155151367,30.788482666015625,43.07448196411133,43.039817810058594,43.031883239746094,68.49787139892578,67.30874633789062,67.4865951538086,-0.5,-0.8660253882408142
52200,63.27470016479492,53.14320755004883,52.19275665283203,52.722755432128906,53.05501174926758,51.85466003417969,52.1451301574707,51.851966857910156,51.9989128112793,52.08247375488281,30.754005432128906,42.910675048828125,30.42510414123535,30.604446411132812,30.827856063842773,30.6536865234375,42.72612380981445,42.7292594909668,42.7300910949707,68.3228759765625,67.51634216308594,67.294677734375,-0.6087614297866821,-0.7933533191680908
54000,65.95523071289062,53.901206970214844,52.96739196777344,53.29891586303711,52.46949768066406,52.26290512084961,52.37201690673828,52.73122024536133,52.727081298828125,52.24919891357422,30.874906539916992,42.90569305419922,30.36221694946289,30.355321884155273,30.322315216064453,30.7349910736084,43.17061233520508,42.93476104736328,42.90541076660156,67.68780517578125,66.7660903930664,67.29270935058594,-0.7071067690849304,-0.7071067690849304
55800,65.73213958740234,53.982139587402344,53.0241813659668,53.37519836425781,53.00477600097656,52.32266616821289,52.50733947753906,52.489593505859375,52.50165939331055,52.345462799072266,30.993898391723633,42.85908126831055,30.657392501831055,30.897762298583984,30.98796272277832,31.081974029541016,42.982479095458984,42.854671478271484,42.83402633666992,68.24258422851562,67.58477783203125,67.18638610839844,-0.7933533191680908,-0.6087614297866821
57600,62.37388229370117,52.98615264892578,52.01491928100586,52.46153259277344,53.09990310668945,51.77392578125,52.06388473510742,51.844451904296875,52.03575897216797,52.09352493286133,30.750537872314453,43.18419647216797,30.402624130249023,30.48638153076172,30.695772171020508,30.50768280029297,42.8502082824707,42.90581130981445,42.91944122314453,68.40365600585938,67.28289031982422,67.70465850830078,-0.8660253882408142,-0.5
59400,65.2560806274414,53.50667953491211,52.87515640258789,53.01533508300781,52.193992614746094,52.10165786743164,52.223392486572266,52.44874954223633,52.440185546875,52.04967498779297,30.689420700073242,42.547367095947266,30.365028381347656,30.49663734436035,30.498414993286133,30.81920051574707,42.86357879638672,42.58975601196289,42.549598693847656,67.41068267822266,67.06783294677734,66.87191009521484,-0.9238795042037964,-0.3826834261417389
61200,66.29741668701172,53.96882629394531,52.768402099609375,53.24897003173828,52.75135040283203,52.042503356933594,52.278114318847656,52.28498458862305,52.33833694458008,52.16300582885742,30.830232620239258,43.0012321472168,30.477243423461914,30.573366165161133,30.660221099853516,30.7353572845459,42.94717025756836,42.92116928100586,42.91494369506836,67.9874267578125,67.22986602783203,67.40361785888672,-0.9659258127212524,-0.258819043636322
63000,62.09682846069336,52.75163269042969,51.88809585571289,52.25904846191406,52.901512145996094,51.60182571411133,51.89068603515625,51.57386016845703,51.740997314453125,51.877193450927734,30.54315757751465,42.7344856262207,30.22553825378418,30.397756576538086,30.6546688079834,30.417583465576172,42.50665283203125,42.52212142944336,42.52608108520508,68.207763671875,67.38887786865234,67.1214828491211,-0.9914448857307434,-0.13052618503570557
64800,65.59696197509766,53.32201385498047,52.205360412597656,52.66416931152344,52.021175384521484,51.566802978515625,51.76359939575195,51.831722259521484,51.8742561340332,51.675148010253906,30.351259231567383,42.54899978637695,29.92076301574707,29.958049774169922,30.0004825592041,30.13387107849121,42.50911331176758,42.483463287353516,42.47739028930664,67.25167083740234,66.53987884521484,66.98578643798828,-1.0,-1.8369701465288538e-16
66600,67.15032196044922,54.09832763671875,52.922054290771484,53.28441619873047,52.38188552856445,51.83845901489258,52.06806945800781,52.22827911376953,52.22937774658203,51.83781814575195,30.47310447692871,42.253997802734375,30.04930877685547,30.270505905151367,30.314228057861328,30.609338760375977,42.5211296081543,42.26405334472656,42.23690414428711,67.60651397705078,66.8907241821289,66.57286071777344,-0.9914448857307434,0.13052618503570557
68400,65.47090911865234,53.8509635925293,52.77591323852539,53.23046112060547,52.831825256347656,52.22334289550781,52.311187744140625,52.572349548339844,52.57171630859375,52.229576110839844,30.807544708251953,42.74802017211914,30.345129013061523,30.35389518737793,30.35213279724121,30.65389060974121,42.995628356933594,42.76914596557617,42.744056701660156,68.06727600097656,66.85037994384766,67.13143920898438,-0.9659258127212524,0.258819043636322
70200,62.612823486328125,53.071144104003906,52.44810485839844,52.80467224121094,53.05022430419922,52.34877395629883,52.38050079345703,52.40647888183594,52.40652084350586,52.37614440917969,30.948352813720703,42.85144805908203,30.680801391601562,30.836706161499023,30.882890701293945,30.90892791748047,43.002620697021484,42.8648681640625,42.849430084228516,68.3058853149414,67.46499633789062,67.17494201660156,-0.9238795042037964,0.3826834261417389
72000,61.58394241333008,52.43174743652344,52.07404327392578,52.26004409790039,52.56983184814453,52.059967041015625,52.1411018371582,52.118446350097656,52.190277099609375,52.19257736206055,30.839595794677734,43.2296142578125,30.684043884277344,30.685834884643555,30.73658561706543,30.68751335144043,43.04627990722656,43.102760314941406,43.115928649902344,67.84062957763672,67.30938720703125,67.71170806884766,-0.8660253882408142,0.5
73800,63.15658187866211,52.66187286376953,52.512699127197266,52.47667694091797,51.9525032043457,52.025726318359375,52.152366638183594,52.123695373535156,52.12322998046875,51.968074798583984,30.69310188293457,42.687747955322266,30.58420753479004,30.78141975402832,30.81375503540039,30.89736557006836,42.79550552368164,42.69749450683594,42.6865234375,67.1702651977539,67.41910552978516,67.01492309570312,-0.7933533191680908,0.6087614297866821
75600,65.26892852783203,53.584922790527344,52.667274475097656,53.053131103515625,52.501766204833984,52.17176818847656,52.309478759765625,52.405757904052734,52.42811584472656,52.241024017333984,30.90913200378418,43.104286193847656,30.509382247924805,30.51955795288086,30.532798767089844,30.688308715820312,43.09741973876953,43.06790542602539,43.061092376708984,67.73250579833984,67.05589294433594,67.53382873535156,-0.7071067690849304,0.7071067690849304
77400,61.44346237182617,52.387393951416016,52.22884750366211,52.29521179199219,52.79841995239258,52.21984100341797,52.229061126708984,52.1480712890625,52.148712158203125,52.252201080322266,30.853328704833984,42.766239166259766,30.686464309692383,30.860536575317383,30.91741371154785,30.87839126586914,42.86077880859375,42.777000427246094,42.766239166259766,68.0827865600586,67.5551528930664,67.0733871459961,-0.6087614297866821,0.7933533191680908
79200,61.59329605102539,52.17515563964844,52.00997543334961,52.10005569458008,52.0290641784668,52.00444030761719,52.02538299560547,52.120323181152344,52.14278030395508,52.03130340576172,30.709501266479492,43.17933654785156,30.57352066040039,30.509571075439453,30.49904441833496,30.541656494140625,43.02915573120117,43.10695266723633,43.123695373535156,67.26629638671875,67.01249694824219,67.68415832519531,-0.5,0.8660253882408142
81000,65.05328369140625,53.26198196411133,52.606746673583984,52.792808532714844,52.21484375,51.83971405029297,52.14323043823242,51.838233947753906,51.89536666870117,51.88203430175781,30.61958885192871,42.56550216674805,30.35466957092285,30.684310913085938,30.85026741027832,30.84368896484375,42.52008819580078,42.49432373046875,42.48819351196289,67.44867706298828,67.5589828491211,66.90440368652344,-0.3826834261417389,0.9238795042037964
82800,60.76517868041992,51.78916931152344,51.47203826904297,51.62223434448242,52.419281005859375,51.53829574584961,51.58418655395508,51.59864044189453,51.68452072143555,51.756324768066406,30.341154098510742,42.837398529052734,30.133310317993164,30.12548065185547,30.171415328979492,30.11813735961914,42.557254791259766,42.67359924316406,42.699703216552734,67.73002624511719,66.73865509033203,67.36243438720703,-0.258819043636322,0.9659258127212524
84600,66.0052719116211,53.47872543334961,53.011940002441406,52.949676513671875,51.54373550415039,51.83882141113281,52.01835632324219,52.35633850097656,52.33112335205078,51.64134216308594,30.379196166992188,42.23971939086914,30.142864227294922,30.345582962036133,30.345584869384766,30.795215606689453,42.678531646728516,42.31447219848633,42.254756927490234,66.71288299560547,66.91978454589844,66.53894805908203,-0.13052618503570557,0.9914448857307434
86400,64.38666534423828,53.00023651123047,52.617897033691406,52.62991714477539,51.734432220458984,51.88701248168945,52.00160217285156,52.25981140136719,52.248043060302734,51.78716278076172,30.49236297607422,42.55965042114258,30.357213973999023,30.384586334228516,30.375154495239258,30.679197311401367,42.80061340332031,42.59623336791992,42.564273834228516,66.93000030517578,66.93000030517578,66.93000030517578,0.0,1.0
