Time,pressure_20,pressure_30,pressure_110,pressure_70,pressure_60,pressure_90,pressure_100,pressure_40,pressure_50,pressure_80,pressure_150,pressure_140,pressure_170,pressure_130,pressure_160,pressure_120,pressure_55,pressure_75,pressure_115,tank_volume_65,tank_volume_165,tank_volume_265,sin_daytime,cos_daytime
18000,64.99088287353516,53.163333892822266,52.78693771362305,52.75946044921875,51.73994827270508,51.86943054199219,52.07899475097656,52.15216827392578,52.15102767944336,51.77718734741211,30.545448303222656,42.48633575439453,30.35882568359375,30.61278533935547,30.644695281982422,30.8558349609375,42.67718505859375,42.503047943115234,42.48361587524414,66.93517303466797,67.23767852783203,66.80601501464844,0.9659258127212524,0.258819043636322
19800,64.4720230102539,53.31913757324219,52.46503448486328,52.84160232543945,52.51882553100586,52.071876525878906,52.17810821533203,52.30442428588867,52.31834030151367,52.121131896972656,30.775135040283203,42.95362091064453,30.426740646362305,30.43314552307129,30.440876007080078,30.58198356628418,42.98102951049805,42.93553161621094,42.92625045776367,67.7556381225586,66.96739196777344,67.3608169555664,0.9914448857307434,0.13052618503570557
21600,63.11653518676758,52.719783782958984,51.65402603149414,52.205650329589844,52.66532516479492,50.98957443237305,51.63882064819336,50.712127685546875,51.116790771484375,51.51791000366211,30.30060577392578,42.611228942871094,29.70919418334961,30.032371520996094,30.55835723876953,30.06293296813965,41.911163330078125,42.043426513671875,42.075584411621094,67.95266723632812,67.4489517211914,67.04093170166016,1.0,-1.6081226229577292e-16
23400,65.01373291015625,53.035484313964844,51.99836349487305,52.394134521484375,51.94437026977539,51.30843734741211,51.51174545288086,51.52418518066406,51.557437896728516,51.379852294921875,30.043739318847656,42.14600372314453,29.763212203979492,29.876285552978516,29.951894760131836,30.03414535522461,42.148799896240234,42.101234436035156,42.09075164794922,67.18079376220703,66.52999877929688,66.52999877929688,0.9914448857307434,-0.13052618503570557
25200,67.41346740722656,54.22322082519531,53.122459411621094,53.42354965209961,52.18475341796875,51.98383331298828,52.142852783203125,52.5922966003418,52.57366943359375,51.90895080566406,30.50415802001953,42.19723892211914,29.965890884399414,30.022396087646484,30.01127052307129,30.583080291748047,42.73365020751953,42.27517318725586,42.204959869384766,67.39026641845703,66.52999877929688,66.53343200683594,0.9659258127212524,-0.258819043636322
27000,65.15750122070312,53.0294303894043,50.937538146972656,52.068115234375,52.78319549560547,49.49757385253906,50.935523986816406,48.88616180419922,49.803802490234375,50.63322067260742,29.602458953857422,42.332305908203125,28.36410140991211,28.963245391845703,30.048242568969727,29.027523040771484,40.588191986083984,40.98518371582031,41.08036422729492,68.10286712646484,67.05117797851562,67.00619506835938,0.9238795042037964,-0.3826834261417389
28800,64.88324737548828,52.341026306152344,50.36036682128906,51.37614059448242,51.37977600097656,49.57937240600586,49.889808654785156,49.84598922729492,49.91456604003906,49.75502395629883,28.365684509277344,40.35946273803711,27.805805206298828,27.99085235595703,28.147735595703125,28.189226150512695,40.339595794677734,40.27110290527344,40.25563430786133,66.6254653930664,66.52999877929688,66.52999877929688,0.8660253882408142,-0.5
30600,66.84510040283203,53.09563446044922,51.270729064941406,52.001338958740234,51.40311813354492,50.15907669067383,50.502716064453125,50.51081848144531,50.570743560791016,50.29254150390625,28.95187759399414,40.9808464050293,28.452505111694336,28.64580535888672,28.782161712646484,28.901260375976562,40.97809600830078,40.90029525756836,40.883018493652344,66.64030456542969,66.52999877929688,66.52999877929688,0.7933533191680908,-0.6087614297866821
32400,67.65043640136719,53.82786178588867,52.66059494018555,52.97047805786133,51.61842727661133,51.40818786621094,51.68842697143555,51.86847686767578,51.87990951538086,51.412109375,30.10396385192871,42.149330139160156,29.795581817626953,29.921894073486328,29.958728790283203,30.25588607788086,42.28877258300781,42.141624450683594,42.116981506347656,66.8245849609375,66.52999877929688,66.52999877929688,0.7071067690849304,-0.7071067690849304
34200,67.42427062988281,54.21601867675781,53.00804901123047,53.38053894042969,52.313392639160156,51.902645111083984,52.10057830810547,52.423065185546875,52.42103576660156,51.88508605957031,30.49773406982422,42.29228591918945,30.02698516845703,30.11479377746582,30.116304397583008,30.55443000793457,42.6599006652832,42.326900482177734,42.28881072998047,67.5300064086914,66.66552734375,66.64222717285156,0.6087614297866821,-0.7933533191680908
36000,67.10655975341797,54.20900344848633,52.66934585571289,53.30072021484375,52.86912155151367,51.77101516723633,52.06771469116211,52.045631408691406,52.10633087158203,51.90507507324219,30.566669464111328,42.65034866333008,30.14534568786621,30.308019638061523,30.43515968322754,30.506622314453125,42.613548278808594,42.56510925292969,42.55392074584961,68.10781860351562,67.01117706298828,67.03582000732422,0.5,-0.8660253882408142
37800,65.07295227050781,53.90140914916992,53.019775390625,53.37716293334961,52.9959602355957,52.51683807373047,52.54777526855469,52.90904998779297,52.878761291503906,52.49897003173828,30.988710403442383,42.649105072021484,30.457181930541992,30.5025691986084,30.485912322998047,30.907108306884766,43.17938995361328,42.75166320800781,42.678279876708984,68.22938537597656,67.00877380371094,66.96344757080078,0.3826834261417389,-0.9238795042037964
39600,65.74895477294922,54.34370803833008,53.50596618652344,53.8134765625,53.29134750366211,52.92274475097656,52.97946548461914,53.30907440185547,53.28889465332031,52.898380279541016,31.437580108642578,43.194252014160156,30.982580184936523,31.011123657226562,30.996440887451172,31.392017364501953,43.63486862182617,43.26944351196289,43.2094612121582,68.5206298828125,67.50921630859375,67.54265594482422,0.258819043636322,-0.9659258127212524
41400,62.84312438964844,53.526458740234375,52.76708221435547,53.122196197509766,53.61304473876953,52.61699295043945,52.76515579223633,52.663761138916016,52.73082733154297,52.75868606567383,31.40800666809082,43.5623664855957,31.201446533203125,31.30055046081543,31.428884506225586,31.324697494506836,43.47937774658203,43.47832489013672,43.47804260253906,68.89967346191406,68.05886840820312,67.94569396972656,0.13052618503570557,-0.9914448857307434
43200,62.42911148071289,52.86777877807617,52.438438415527344,52.697933197021484,52.812286376953125,52.361663818359375,52.464969635009766,52.42521667480469,52.49650192260742,52.48379898071289,31.1425838470459,43.510032653808594,30.94161033630371,30.946430206298828,30.988449096679688,30.970312118530273,43.34733963012695,43.38603210449219,43.3952751159668,68.06105041503906,67.55415344238281,67.99300384521484,-3.2162452459154583e-16,-1.0
45000,64.82539367675781,53.24067306518555,52.416908264160156,52.730892181396484,52.48092269897461,51.69189453125,52.14373016357422,51.648921966552734,51.86186218261719,51.945430755615234,30.72943687438965,42.90802764892578,30.396085739135742,30.677757263183594,30.97628402709961,30.76703453063965,42.60361862182617,42.625892639160156,42.63157653808594,67.72093963623047,67.76048278808594,67.29285430908203,-0.13052618503570557,-0.9914448857307434
46800,66.46529388427734,53.990203857421875,52.83153533935547,53.277801513671875,52.484466552734375,52.086002349853516,52.23357391357422,52.51921081542969,52.52172088623047,52.09669876098633,30.744525909423828,42.84324264526367,30.234294891357422,30.236263275146484,30.235422134399414,30.56081199645996,42.99633026123047,42.843624114990234,42.8249626159668,67.70914459228516,66.71437072753906,67.23997497558594,-0.258819043636322,-0.9659258127212524
48600,67.32559204101562,54.331912994384766,52.93351745605469,53.45880126953125,52.93147277832031,51.94139862060547,52.265899658203125,52.11956787109375,52.18030548095703,52.05807113647461,30.72978401184082,42.65644073486328,30.319732666015625,30.6036319732666,30.776165008544922,30.81346893310547,42.645320892333984,42.58071517944336,42.56623077392578,68.16898345947266,67.40714263916016,67.00855255126953,-0.3826834261417389,-0.9238795042037964
50400,64.80572509765625,53.676475524902344,52.37863540649414,53.09844970703125,53.09822463989258,52.04633331298828,52.196205139160156,52.27886962890625,52.316951751708984,52.17293930053711,30.793542861938477,42.97074890136719,30.30408477783203,30.32494354248047,30.365619659423828,30.452720642089844,42.94816970825195,42.91658401489258,42.909297943115234,68.3412857055664,66.89700317382812,67.38896179199219,-0.5,-0.8660253882408142
52200,66.14295196533203,53.90694808959961,52.61804962158203,53.14565658569336,52.90833282470703,51.80883026123047,52.1236457824707,51.919456481933594,52.000999450683594,51.96327209472656,30.634363174438477,42.63010025024414,30.26043128967285,30.523822784423828,30.70566177368164,30.702669143676758,42.55207061767578,42.52299118041992,42.515960693359375,68.14834594726562,67.35259246826172,66.99414825439453,-0.6087614297866821,-0.7933533191680908
54000,65.41209411621094,53.968055725097656,52.990081787109375,53.401641845703125,52.90911865234375,52.484432220458984,52.52906036376953,52.927711486816406,52.91149139404297,52.47837829589844,31.014816284179688,42.90568542480469,30.427705764770508,30.411983489990234,30.351844787597656,30.80567741394043,43.293601989746094,42.967185974121094,42.91516876220703,68.13947296142578,66.76766967773438,67.28910064697266,-0.7071067690849304,-0.7071067690849304
55800,65.51985931396484,54.12223434448242,53.2201042175293,53.564979553222656,53.25969314575195,52.61698532104492,52.73904037475586,52.82683563232422,52.82698059082031,52.620277404785156,31.21871566772461,43.021244049072266,30.833322525024414,31.051496505737305,31.097614288330078,31.269248962402344,43.249671936035156,43.036094665527344,43.01344299316406,68.49762725830078,67.6756820678711,67.33319854736328,-0.7933533191680908,-0.6087614297866821
57600,61.80134963989258,52.674659729003906,52.11355972290039,52.41628646850586,53.31535339355469,51.98537063598633,52.25423812866211,51.86969757080078,52.085418701171875,52.30987548828125,30.966548919677734,43.40603256225586,30.647436141967773,30.716903686523438,30.966747283935547,30.715595245361328,42.939308166503906,43.0716438293457,43.10275650024414,68.6535415649414,67.58584594726562,67.92346954345703,-0.8660253882408142,-0.5
59400,62.87015151977539,52.46657943725586,51.86492156982422,52.165138244628906,52.156612396240234,51.51057434082031,51.79895782470703,51.467769622802734,51.62861633300781,51.723411560058594,30.452823638916016,42.685211181640625,30.164752960205078,30.30021858215332,30.493303298950195,30.341875076293945,42.433109283447266,42.46546173095703,42.473514556884766,67.3998031616211,67.13892364501953,67.10073852539062,-0.9238795042037964,-0.3826834261417389
61200,66.8096694946289,53.84477615356445,52.79902648925781,53.1015510559082,51.991172790527344,51.7644157409668,51.95797348022461,52.26499938964844,52.26441955566406,51.74728012084961,30.397056579589844,42.34156036376953,30.00140953063965,30.04210662841797,30.042078018188477,30.439682006835938,42.61759948730469,42.36225891113281,42.334774017333984,67.20269775390625,66.5599136352539,66.72325134277344,-0.9659258127212524,-0.258819043636322
63000,66.91270446777344,54.269744873046875,53.24744415283203,53.54588317871094,52.62548828125,52.25580596923828,52.41716384887695,52.70166015625,52.69447326660156,52.22201919555664,30.81549835205078,42.51390075683594,30.32534408569336,30.509838104248047,30.516979217529297,30.926069259643555,42.935081481933594,42.56489181518555,42.51431655883789,67.84526824951172,67.08536529541016,66.81531524658203,-0.9914448857307434,-0.13052618503570557
64800,63.67060470581055,53.36919021606445,52.39198684692383,52.9780158996582,53.12806701660156,52.17543029785156,52.2978515625,52.302406311035156,52.338314056396484,52.28140640258789,30.90277671813965,43.05513000488281,30.592870712280273,30.635940551757812,30.69482421875,30.70907211303711,43.02619552612305,43.006290435791016,43.001590728759766,68.37935638427734,67.26058959960938,67.45028686523438,-1.0,-1.8369701465288538e-16
66600,62.579986572265625,52.88557052612305,52.471981048583984,52.71039962768555,52.74654769897461,52.336891174316406,52.36621856689453,52.38311004638672,52.38280487060547,52.342041015625,30.945579528808594,42.90146255493164,30.737150192260742,30.861125946044922,30.887859344482422,30.936264038085938,43.03260803222656,42.91560745239258,42.901222229003906,67.9894027709961,67.46625518798828,67.23482513427734,-0.9914448857307434,0.13052618503570557
68400,62.967613220214844,52.699729919433594,52.01071548461914,52.39644241333008,52.54530334472656,51.55611038208008,52.01009750366211,51.41512680053711,51.71342086791992,51.922332763671875,30.68191909790039,43.17293930053711,30.28525733947754,30.42763900756836,30.730371475219727,30.455852508544922,42.55802536010742,42.71501159667969,42.75228500366211,67.8038558959961,67.37226104736328,67.72241973876953,-0.9659258127212524,0.258819043636322
70200,63.276371002197266,52.631534576416016,52.03435516357422,52.270809173583984,52.05549621582031,51.66808319091797,51.75835418701172,51.81123352050781,51.817474365234375,51.68666076660156,30.33522605895996,42.41978454589844,30.156635284423828,30.21157455444336,30.235061645507812,30.320051193237305,42.47959899902344,42.416221618652344,42.405540466308594,67.29398345947266,66.8102035522461,66.79830932617188,-0.9238795042037964,0.3826834261417389
72000,66.5988998413086,53.912315368652344,52.94632339477539,53.2223014831543,52.21071243286133,51.97850036621094,52.164085388183594,52.424922943115234,52.424739837646484,51.965354919433594,30.616958618164062,42.56641387939453,30.26914405822754,30.326183319091797,30.32753562927246,30.6789608001709,42.81460189819336,42.583168029785156,42.55854034423828,67.42566680908203,66.86449432373047,66.94517517089844,-0.8660253882408142,0.5
73800,63.65750503540039,53.172691345214844,52.42149353027344,52.79020309448242,52.783565521240234,52.0842399597168,52.19191360473633,52.17880630493164,52.190216064453125,52.12200927734375,30.74842643737793,42.7344856262207,30.5125675201416,30.64019775390625,30.70273780822754,30.73763656616211,42.80419921875,42.72824478149414,42.71498489379883,68.02519226074219,67.28817749023438,67.0884017944336,-0.7933533191680908,0.6087614297866821
75600,61.17106628417969,52.15202713012695,51.88189697265625,52.027076721191406,52.599090576171875,51.9702262878418,51.98344802856445,52.031070709228516,52.06668472290039,52.10216522216797,30.689207077026367,43.00645065307617,30.528284072875977,30.52007293701172,30.53194808959961,30.520143508911133,42.922698974609375,42.94894790649414,42.95505905151367,67.88811492919922,67.09134674072266,67.45649719238281,-0.7071067690849304,0.7071067690849304
77400,62.365230560302734,52.19469451904297,52.04657745361328,52.043212890625,51.789066314697266,51.672393798828125,51.84092330932617,51.63722229003906,51.6820182800293,51.6937370300293,30.428630828857422,42.530296325683594,30.337919235229492,30.545866012573242,30.660953521728516,30.59813117980957,42.47290802001953,42.472721099853516,42.47267150878906,67.02645111083984,67.35832214355469,66.89372253417969,-0.6087614297866821,0.7933533191680908
79200,64.54763793945312,53.07456588745117,52.28985595703125,52.61693572998047,51.979774475097656,51.85215759277344,51.951576232910156,52.128116607666016,52.13618469238281,51.88234329223633,30.555797576904297,42.75728988647461,30.09673309326172,30.09305191040039,30.091169357299805,30.304086685180664,42.800804138183594,42.74748992919922,42.73740768432617,67.20340728759766,66.57664489746094,67.19352722167969,-0.5,0.8660253882408142
81000,63.94378662109375,53.19562530517578,52.729034423828125,52.849613189697266,52.448265075683594,52.228118896484375,52.284027099609375,52.42506408691406,52.40616989135742,52.18377685546875,30.765228271484375,42.44417953491211,30.42928695678711,30.658926010131836,30.66770362854004,30.904325485229492,42.836082458496094,42.51663589477539,42.4626579284668,67.67993927001953,67.2438735961914,66.69772338867188,-0.3826834261417389,0.9238795042037964
82800,61.17384338378906,52.164215087890625,51.924644470214844,52.03048324584961,52.70927810668945,51.952842712402344,51.99831771850586,51.968936920166016,52.03422546386719,52.1130256652832,30.714008331298828,43.05440139770508,30.58455467224121,30.585813522338867,30.64540672302246,30.579301834106445,42.891204833984375,42.94654083251953,42.95930099487305,68.0107650756836,67.22140502929688,67.51048278808594,-0.258819043636322,0.9659258127212524
84600,60.241947174072266,51.183650970458984,51.08003616333008,51.13364028930664,51.73075866699219,50.95193862915039,51.1518440246582,50.7546501159668,50.95930862426758,51.25558853149414,29.94223976135254,42.48210906982422,29.922115325927734,29.99418830871582,30.384958267211914,29.811933517456055,41.84919357299805,42.108097076416016,42.166316986083984,67.03697967529297,67.22216033935547,66.92049407958984,-0.13052618503570557,0.9914448857307434
86400,64.23079681396484,52.86579895019531,52.418739318847656,52.487735748291016,51.72005844116211,51.74675750732422,51.89068603515625,52.036651611328125,52.03666687011719,51.72077941894531,30.4239559173584,42.54916000366211,30.31301498413086,30.35742950439453,30.359899520874023,30.554841995239258,42.659915924072266,42.5534782409668,42.542236328125,66.93000030517578,66.93000030517578,66.93000030517578,0.0,1.0
