Time,pressure_20,pressure_30,pressure_110,pressure_70,pressure_60,pressure_90,pressure_100,pressure_40,pressure_50,pressure_80,pressure_150,pressure_140,pressure_170,pressure_130,pressure_160,pressure_120,pressure_55,pressure_75,pressure_115,tank_volume_65,tank_volume_165,tank_volume_265,sin_daytime,cos_daytime
18000,62.877838134765625,52.672821044921875,52.011131286621094,52.363197326660156,52.30400085449219,51.87703323364258,51.91881561279297,52.04985809326172,52.05490493774414,51.92107391357422,30.551097869873047,42.73910903930664,30.176908493041992,30.16801643371582,30.16615104675293,30.287574768066406,42.775360107421875,42.73451614379883,42.7271614074707,67.54399871826172,66.66976165771484,67.14875030517578,0.9659258127212524,0.258819043636322
19800,65.82667541503906,53.784095764160156,53.126190185546875,53.24720764160156,52.336360931396484,52.22920227050781,52.37493133544922,52.57267761230469,52.562660217285156,52.16313171386719,30.801433563232422,42.53072738647461,30.419401168823242,30.671470642089844,30.685123443603516,31.01712417602539,42.908485412597656,42.58238220214844,42.534000396728516,67.55120849609375,67.26110076904297,66.81108093261719,0.9914448857307434,0.13052618503570557
21600,61.398353576660156,52.38467788696289,52.091888427734375,52.2535285949707,52.86076354980469,52.18439483642578,52.18977737426758,52.24052810668945,52.25712203979492,52.28752899169922,30.871326446533203,43.11329650878906,30.71439552307129,30.708345413208008,30.712736129760742,30.712682723999023,43.09492492675781,43.095062255859375,43.09507369995117,68.15233612060547,67.268798828125,67.52890014648438,1.0,-1.6081226229577292e-16
23400,61.1780891418457,51.92028045654297,51.68840789794922,51.763179779052734,51.994712829589844,51.403385162353516,51.70000457763672,51.22074890136719,51.422977447509766,51.638214111328125,30.384449005126953,42.741920471191406,30.245859146118164,30.384479522705078,30.736480712890625,30.34990119934082,42.2789192199707,42.420230865478516,42.45320510864258,67.26681518554688,67.56356811523438,67.15088653564453,0.9914448857307434,-0.13052618503570557
25200,67.10400390625,53.95459747314453,53.30099105834961,53.297611236572266,51.569908142089844,51.987525939941406,52.14532470703125,52.763832092285156,52.718505859375,51.74088668823242,30.469158172607422,42.41196060180664,30.170597076416016,30.175067901611328,30.098777770996094,30.799833297729492,42.98424530029297,42.52463912963867,42.44532012939453,66.71622467041016,66.54873657226562,66.78844451904297,0.9659258127212524,-0.258819043636322
27000,66.04513549804688,54.03105163574219,53.196773529052734,53.4341926574707,52.71315002441406,52.36310958862305,52.50615692138672,52.69304656982422,52.68838119506836,52.3373908996582,30.942447662353516,42.67105484008789,30.513486862182617,30.750167846679688,30.770709991455078,31.075647354125977,43.02152633666992,42.7121696472168,42.67110061645508,67.93861389160156,67.34650421142578,66.96271514892578,0.9238795042037964,-0.3826834261417389
28800,60.75570297241211,51.784996032714844,51.343746185302734,51.5946159362793,52.99504470825195,51.191871643066406,51.56640625,50.874786376953125,51.2270622253418,51.7208137512207,30.38482093811035,43.052555084228516,30.03218650817871,30.12384605407715,30.634653091430664,30.008821487426758,42.102272033691406,42.45151138305664,42.53124237060547,68.3856201171875,67.37129211425781,67.63713836669922,0.8660253882408142,-0.5
30600,65.12998962402344,52.80604553222656,51.54905700683594,52.08639144897461,51.68968200683594,50.84355545043945,51.20069885253906,51.02342987060547,51.181556701660156,51.121559143066406,29.836299896240234,42.13621520996094,29.379758834838867,29.5114688873291,29.681602478027344,29.658729553222656,41.89505386352539,41.902442932128906,41.904380798339844,66.9283676147461,66.53008270263672,66.62351989746094,0.7933533191680908,-0.6087614297866821
32400,69.38179016113281,54.64869689941406,53.11429977416992,53.56109619140625,52.05097198486328,51.61231994628906,51.929264068603516,52.222660064697266,52.22667694091797,51.612205505371094,30.275556564331055,42.16006851196289,29.803709030151367,29.944482803344727,29.970020294189453,30.4066162109375,42.429908752441406,42.16195297241211,42.13062286376953,67.25736236572266,66.53008270263672,66.52999877929688,0.7071067690849304,-0.7071067690849304
34200,66.9901351928711,54.33220672607422,53.12006378173828,53.544273376464844,52.735591888427734,52.197486877441406,52.334075927734375,52.69434356689453,52.68572235107422,52.18096923828125,30.732084274291992,42.436302185058594,30.190982818603516,30.25740623474121,30.256385803222656,30.714765548706055,42.88980484008789,42.49253845214844,42.43718338012695,67.96017456054688,66.79129028320312,66.77435302734375,0.6087614297866821,-0.7933533191680908
36000,62.746116638183594,52.92509078979492,51.32921600341797,52.03339385986328,53.06623077392578,50.5911750793457,51.42466735839844,50.32895278930664,50.87415313720703,51.35601806640625,30.108591079711914,42.66545486450195,29.34868621826172,29.694955825805664,30.388181686401367,29.711050033569336,41.670475006103516,41.87886047363281,41.92915725708008,68.42152404785156,67.22689056396484,67.23699951171875,0.5,-0.8660253882408142
37800,65.47435760498047,52.684837341308594,50.597694396972656,51.652252197265625,51.639530181884766,49.757041931152344,50.086143493652344,50.04470443725586,50.116661071777344,49.941505432128906,28.55116844177246,40.53550338745117,27.962724685668945,28.15851593017578,28.32329559326172,28.370319366455078,40.515892028808594,40.442787170410156,40.42629623413086,66.88463592529297,66.52999877929688,66.52999877929688,0.3826834261417389,-0.9238795042037964
39600,69.64418029785156,54.22314453125,52.52888488769531,53.04085159301758,51.42315673828125,50.92636489868164,51.34389114379883,51.42211151123047,51.47132110595703,50.994842529296875,29.71925163269043,41.79373550415039,29.285341262817383,29.49260902404785,29.60260581970215,29.854236602783203,41.82643127441406,41.72545623779297,41.703826904296875,66.63056945800781,66.52999877929688,66.52999877929688,0.258819043636322,-0.9659258127212524
41400,68.54230499267578,54.21450424194336,52.52387619018555,53.121700286865234,52.094669342041016,51.244972229003906,51.60068893432617,51.6384162902832,51.69169616699219,51.35054016113281,30.02408790588379,42.082523345947266,29.57654571533203,29.76935386657715,29.88909912109375,30.05959701538086,42.094276428222656,42.01008224487305,41.991668701171875,67.3217544555664,66.52999877929688,66.52999877929688,0.13052618503570557,-0.9914448857307434
43200,66.54667663574219,53.70782470703125,51.94704055786133,52.72985076904297,52.50107192993164,51.07326889038086,51.373252868652344,51.362571716308594,51.421504974365234,51.21784210205078,29.856151580810547,41.88115692138672,29.367528915405273,29.541919708251953,29.677318572998047,29.749372482299805,41.87127685546875,41.80354309082031,41.788387298583984,67.74115753173828,66.52999877929688,66.52999877929688,-3.2162452459154583e-16,-1.0
45000,67.75313568115234,54.43373489379883,53.089027404785156,53.53421401977539,52.4951171875,51.97380065917969,52.148536682128906,52.55187225341797,52.54393005371094,51.94970703125,30.512155532836914,42.18918228149414,29.927162170410156,30.00231170654297,30.001544952392578,30.522153854370117,42.6768684387207,42.24692153930664,42.189334869384766,67.7134017944336,66.52999877929688,66.52999877929688,-0.13052618503570557,-0.9914448857307434
46800,66.7540283203125,54.54076385498047,53.48305130004883,53.847354888916016,53.047489166259766,52.666831970214844,52.73542404174805,53.21768569946289,53.18000030517578,52.61016845703125,31.107160568237305,42.66950607299805,30.474111557006836,30.524009704589844,30.497791290283203,31.077594757080078,43.32954788208008,42.79389190673828,42.702781677246094,68.2684555053711,67.00126647949219,66.97740173339844,-0.258819043636322,-0.9659258127212524
48600,61.27722930908203,52.35407638549805,51.984127044677734,52.14299011230469,53.421993255615234,51.955806732177734,52.119110107421875,51.822227478027344,51.97663879394531,52.24163818359375,30.85098648071289,43.14982604980469,30.619226455688477,30.682985305786133,30.929996490478516,30.647069931030273,42.83080291748047,42.920162200927734,42.94119644165039,68.7855453491211,67.59321594238281,67.5849609375,-0.3826834261417389,-0.9238795042037964
50400,61.28488540649414,52.02147674560547,51.581729888916016,51.780792236328125,52.09218978881836,51.42529296875,51.62615203857422,51.38513946533203,51.523284912109375,51.627872467041016,30.302860260009766,42.63490295410156,30.101999282836914,30.16691780090332,30.32634735107422,30.170927047729492,42.36870574951172,42.429664611816406,42.44427490234375,67.3662109375,66.93927001953125,67.09481048583984,-0.5,-0.8660253882408142
52200,67.18143463134766,53.59557342529297,52.48576736450195,52.78972625732422,51.54375457763672,51.318416595458984,51.606937408447266,51.69276809692383,51.7170295715332,51.340694427490234,30.055368423461914,42.15382385253906,29.77791976928711,29.91794776916504,29.979028701782227,30.191301345825195,42.20935821533203,42.12232208251953,42.10457992553711,66.75448608398438,66.5550537109375,66.53629302978516,-0.6087614297866821,-0.7933533191680908
54000,67.10347747802734,53.97163391113281,52.7257194519043,53.13935089111328,52.18446731567383,51.68828201293945,51.89775848388672,52.14488220214844,52.14601516723633,51.68843460083008,30.326147079467773,42.23225784301758,29.90407371520996,29.9913387298584,30.003265380859375,30.35044288635254,42.47393035888672,42.23923873901367,42.21421432495117,67.40670013427734,66.5473861694336,66.6099624633789,-0.7071067690849304,-0.7071067690849304
55800,65.87370300292969,53.6719970703125,52.33073806762695,52.89689254760742,52.66480255126953,51.565818786621094,51.84065628051758,51.74639129638672,51.8070182800293,51.692691802978516,30.353641510009766,42.39370346069336,29.98967742919922,30.183942794799805,30.32732582092285,30.347814559936523,42.35218048095703,42.31184387207031,42.302425384521484,67.9048080444336,66.92713928222656,66.76817321777344,-0.7933533191680908,-0.6087614297866821
57600,64.4600830078125,53.354705810546875,52.26811981201172,52.795143127441406,52.66627502441406,51.89348220825195,51.97621154785156,52.173255920410156,52.17609405517578,51.93767166137695,30.524520874023438,42.5784912109375,30.08734703063965,30.092864990234375,30.094133377075195,30.294185638427734,42.709739685058594,42.579078674316406,42.563472747802734,67.90620422363281,66.60270690917969,66.96607208251953,-0.8660253882408142,-0.5
59400,65.50440216064453,53.71528244018555,52.73061752319336,53.09331512451172,52.694618225097656,52.02483367919922,52.190345764160156,52.2376594543457,52.242523193359375,52.03787612915039,30.667490005493164,42.521549224853516,30.32021141052246,30.526540756225586,30.58928871154785,30.73618507385254,42.687129974365234,42.522037506103516,42.50199890136719,67.93161010742188,67.17179870605469,66.84938049316406,-0.9238795042037964,-0.3826834261417389
61200,61.22425079345703,52.24058532714844,51.8693733215332,52.0792236328125,52.82033157348633,51.99464416503906,51.99906921386719,52.068023681640625,52.08600997924805,52.12215805053711,30.684648513793945,42.94023895263672,30.475364685058594,30.462926864624023,30.46592140197754,30.468639373779297,42.91997528076172,42.91994857788086,42.91994094848633,68.12284851074219,67.01073455810547,67.36502838134766,-0.9659258127212524,-0.258819043636322
63000,63.67274856567383,52.781856536865234,52.5229377746582,52.525482177734375,51.919960021972656,51.940574645996094,52.105831146240234,52.042266845703125,52.043983459472656,51.914215087890625,30.63176155090332,42.60426330566406,30.465831756591797,30.70922088623047,30.767549514770508,30.838592529296875,42.69147872924805,42.60506057739258,42.59510803222656,67.14033508300781,67.38601684570312,66.93118286132812,-0.9914448857307434,-0.13052618503570557
64800,62.059566497802734,52.44447708129883,51.846885681152344,52.19875717163086,52.40984344482422,51.752342224121094,51.8869514465332,51.833744049072266,51.92411422729492,51.914764404296875,30.566253662109375,42.95231246948242,30.304641723632812,30.31549072265625,30.376707077026367,30.346097946166992,42.76602554321289,42.80282211303711,42.81174087524414,67.6658935546875,66.942626953125,67.45132446289062,-1.0,-1.8369701465288538e-16
66600,63.53997039794922,52.7716178894043,52.452301025390625,52.49020767211914,51.96886444091797,51.9269905090332,52.02324676513672,52.06401062011719,52.05971908569336,51.88774871826172,30.549617767333984,42.39620590209961,30.315622329711914,30.537202835083008,30.561063766479492,30.71419334411621,42.6141471862793,42.4249153137207,42.397457122802734,67.1944580078125,67.1466064453125,66.69204711914062,-0.9914448857307434,0.13052618503570557
68400,63.39040756225586,52.98442459106445,52.453575134277344,52.685821533203125,52.40485382080078,52.20686721801758,52.23820495605469,52.42918395996094,52.427276611328125,52.207252502441406,30.83386993408203,42.96029281616211,30.508718490600586,30.490354537963867,30.463722229003906,30.675207138061523,43.086612701416016,42.97415542602539,42.960147857666016,67.63933563232422,66.94861602783203,67.34980773925781,-0.9659258127212524,0.258819043636322
70200,60.86073684692383,51.84459686279297,51.664527893066406,51.73778533935547,52.57685089111328,51.55482482910156,51.73778533935547,51.37119674682617,51.538272857666016,51.81553268432617,30.477148056030273,42.802520751953125,30.3619384765625,30.460416793823242,30.802555084228516,30.354337692260742,42.39646530151367,42.5334587097168,42.56507110595703,67.9041976928711,67.6181411743164,67.2025375366211,-0.9238795042037964,0.3826834261417389
72000,60.42594909667969,51.316280364990234,51.2407112121582,51.28339767456055,51.4709587097168,51.246192932128906,51.28288269042969,51.24319076538086,51.29599380493164,51.335121154785156,29.997575759887695,42.425323486328125,29.930377960205078,29.922569274902344,29.95413589477539,29.90451431274414,42.18882751464844,42.30467224121094,42.32991027832031,66.72936248779297,66.52999877929688,66.90595245361328,-0.8660253882408142,0.5
73800,68.109375,54.62797164916992,53.83336639404297,53.8737907409668,52.10992431640625,52.40900802612305,52.55494689941406,53.24782943725586,53.180912017822266,52.13253402709961,30.797252655029297,42.45988082885742,30.30974578857422,30.418251037597656,30.377248764038086,31.17245101928711,43.264339447021484,42.63132858276367,42.51935577392578,67.26488494873047,66.89192199707031,66.74931335449219,-0.7933533191680908,0.6087614297866821
75600,61.38606643676758,52.40662384033203,52.12123107910156,52.241600036621094,53.10655975341797,52.13187789916992,52.17745590209961,52.119022369384766,52.162864685058594,52.258758544921875,30.847610473632812,43.04256057739258,30.739416122436523,30.76936149597168,30.841724395751953,30.76930046081543,42.990699768066406,42.992679595947266,42.993194580078125,68.42506408691406,67.43263244628906,67.43247985839844,-0.7071067690849304,0.7071067690849304
77400,60.93589782714844,51.83204650878906,51.76984786987305,51.8028678894043,52.04835510253906,51.74525833129883,51.80455017089844,51.69731521606445,51.76336669921875,51.851341247558594,30.51580810546875,42.84358596801758,30.47242546081543,30.480758666992188,30.57597541809082,30.44068717956543,42.6323356628418,42.72041320800781,42.74015808105469,67.31399536132812,67.18067169189453,67.27951049804688,-0.6087614297866821,0.7933533191680908
79200,61.512142181396484,51.74003982543945,51.61819839477539,51.652835845947266,51.47040557861328,51.44147491455078,51.54048156738281,51.44594955444336,51.4814453125,51.46455764770508,30.194263458251953,42.396217346191406,30.136159896850586,30.17856788635254,30.221677780151367,30.20271873474121,42.326847076416016,42.33735275268555,42.339942932128906,66.70679473876953,66.82185363769531,66.78527069091797,-0.5,0.8660253882408142
81000,66.33313751220703,53.828128814697266,53.22958755493164,53.24713134765625,51.80768966674805,52.120426177978516,52.213626861572266,52.83984375,52.77246856689453,51.86640167236328,30.53513526916504,42.32625198364258,30.1473445892334,30.187063217163086,30.11915397644043,30.82271957397461,43.019073486328125,42.487606048583984,42.391143798828125,66.97258758544922,66.58442687988281,66.67108917236328,-0.3826834261417389,0.9238795042037964
82800,61.180694580078125,52.16640090942383,51.953216552734375,52.03520965576172,52.75224304199219,51.93994903564453,51.9738883972168,51.886924743652344,51.91067886352539,52.02684783935547,30.63052749633789,42.72959518432617,30.529048919677734,30.607561111450195,30.68678092956543,30.608076095581055,42.712928771972656,42.70852279663086,42.70744323730469,68.05741882324219,67.32832336425781,67.09551239013672,-0.258819043636322,0.9659258127212524
84600,59.78968048095703,50.806156158447266,50.57568359375,50.708377838134766,51.705589294433594,50.43805694580078,50.73454284667969,50.1893196105957,50.53174591064453,50.969703674316406,29.660987854003906,42.68768310546875,29.522926330566406,29.552080154418945,30.04123306274414,29.300779342651367,41.491249084472656,42.017112731933594,42.134002685546875,67.05254364013672,66.76788330078125,67.37515258789062,-0.13052618503570557,0.9914448857307434
86400,64.2244644165039,52.86044692993164,52.410804748535156,52.48228454589844,51.71933364868164,51.742332458496094,51.88684844970703,52.028480529785156,52.02857971191406,51.719703674316406,30.42200469970703,42.5489616394043,30.31097984313965,30.35628318786621,30.359392166137695,30.54999542236328,42.654964447021484,42.55229187011719,42.54133987426758,66.93000030517578,66.93000030517578,66.93000030517578,0.0,1.0
